[-1.0, -1.0, 0.2727272727272727, -0.33333333333333337, 0.8941935483870966, -0.24121295658166775, 0.5156561510496072, -0.6577540106951871, -0.0739549839228294, -0.24705882352941178, -0.8888888888888888, -1.0, 0.0]
[-1.0, -1.0, 0.2727272727272727, 0.0, 0.8838709677419354, -0.2198483804272915, 0.5325436847660372, -0.7754010695187166, 0.157556270096463, -0.2941176470588235, -0.28888888888888886, -1.0, 0.0]
[-1.0, -1.0, 0.4545454545454546, 0.0, 0.9148387096774195, -0.06340454858718114, 0.6383253195731207, -0.6720142602495545, 0.2411575562700965, -1.0, -0.8888888888888888, -1.0, 0.0]
[-1.0, -1.0, 0.4545454545454546, 0.0, 0.9148387096774195, -0.06340454858718114, 0.6383253195731207, -0.6720142602495545, 0.49196141479099675, -0.7176470588235294, -0.5999999999999999, -1.0, 0.0]
[-1.0, -1.0, 0.4545454545454546, 0.0, 0.9148387096774195, -0.06340454858718114, 0.6383253195731207, -0.6720142602495545, 0.29903536977491973, -0.5529411764705883, -0.5999999999999999, -1.0, 0.0]
[-1.0, -1.0, 0.4545454545454546, 1.0, 0.9303225806451612, 0.02136457615437637, 0.6903952151987804, -0.7112299465240641, 0.48553054662379447, -0.5058823529411764, -0.28888888888888886, -1.0, 0.0]
[0.25, -0.1428571428571429, -0.6363636363636364, 0.6666666666666667, 0.8838709677419354, -0.760854583046175, -0.8290137211211446, -0.7219251336898396, -0.022508038585209, -0.7647058823529411, 0.0, -1.0, 0.0]
[0.25, -0.1428571428571429, 0.2727272727272727, 0.6666666666666667, 0.8451612903225807, -0.3397656788421777, 0.445525976310543, -0.6827094474153297, -0.19614147909967838, 0.03529411764705892, 0.19999999999999996, -1.0, 0.0]
[0.75, 0.1428571428571428, -0.6363636363636364, 0.33333333333333326, 0.8838709677419354, -0.760854583046175, -0.8290137211211446, -0.7219251336898396, -0.022508038585209, -0.788235294117647, 0.11111111111111116, -1.0, 0.0]
[0.75, 0.1428571428571428, 0.2727272727272727, 1.0, 0.8993548387096773, -0.419710544452102, 0.12607013017473911, -0.47593582887700536, 0.19614147909967872, -0.6, 0.3111111111111109, -1.0, 0.0]
[0.75, 0.1428571428571428, 0.2727272727272727, 1.0, 0.8761290322580646, -0.02618883528600957, 0.392048786208514, -0.6221033868092691, 0.02893890675241173, -0.3411764705882353, 0.0, -1.0, 0.0]
[0.75, 0.1428571428571428, 0.2727272727272727, -1.0, 0.8683870967741933, -0.29634734665747753, 0.4797701419021929, -0.7932263814616756, 0.3633440514469455, -0.8352941176470589, -0.4888888888888888, -1.0, 0.0]
[-0.25, -0.4285714285714286, 0.4545454545454546, 1.0, 0.832258064516129, -0.3873190902825637, 0.6336343379852234, -0.8288770053475936, 0.003215434083601476, 0.15294117647058814, -0.8, -1.0, 0.0]
[-0.5, -0.4285714285714286, -0.8181818181818181, 0.6666666666666667, 0.6825806451612904, -0.9524465885596141, -0.9476955552949455, -0.9073083778966132, -0.3247588424437299, -0.22352941176470587, -0.6888888888888889, -1.0, 0.0]
[-0.5, -0.4285714285714286, -0.6363636363636364, 0.6666666666666667, 0.2980645161290323, -0.9910406616126809, -0.9821742699659903, -0.9750445632798574, -0.022508038585209, -0.788235294117647, 0.11111111111111116, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.2727272727272727, 1.0, 0.8761290322580646, -0.02618883528600957, 0.392048786208514, -0.6221033868092691, -0.39549839228295824, 0.6941176470588235, -0.08888888888888902, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.2727272727272727, 1.0, 0.8761290322580646, -0.02618883528600957, 0.392048786208514, -0.6221033868092691, 0.13183279742765297, -0.43529411764705883, 0.11111111111111116, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.2727272727272727, 1.0, 0.8761290322580646, -0.02618883528600957, 0.392048786208514, -0.6221033868092691, 0.13183279742765297, -0.43529411764705883, 0.11111111111111116, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.2727272727272727, -0.6666666666666667, 0.809032258064516, 0.007580978635423952, 0.4227747156092412, -0.679144385026738, -0.21543408360128613, 0.19999999999999996, 0.11111111111111116, -1.0, 0.0]
[-0.75, -0.4285714285714286, 0.2727272727272727, -0.6666666666666667, 0.9638709677419353, -0.26119917298414885, 0.4992377154919667, -0.3939393939393939, 0.15112540192926072, -0.4117647058823529, -0.19999999999999996, -1.0, 0.0]
[-0.75, -0.4285714285714286, 0.4545454545454546, 0.6666666666666667, 0.9045161290322581, -0.17298414886285318, 0.5632696141667644, -0.6934046345811051, 0.4083601286173635, -0.6705882352941177, -0.08888888888888902, -1.0, 0.0]
[-0.75, -0.4285714285714286, -1.0, 0.6666666666666667, 0.6361290322580644, -0.9820813232253618, -0.996716312888472, -0.8966131907308378, -0.8006430868167203, 0.48235294117647065, -0.3999999999999999, -1.0, 0.0]
[-0.25, -0.1428571428571429, -0.6363636363636364, 0.33333333333333326, 0.7341935483870969, -0.8731909028256375, -0.8841327547789375, -0.9001782531194296, -0.3247588424437299, -0.12941176470588234, 0.3111111111111109, -1.0, 0.0]
[-0.25, -0.1428571428571429, -0.6363636363636364, 0.0, 0.8761290322580646, -0.7960027567195038, -0.8442594112818107, -0.732620320855615, 0.02893890675241173, -0.6705882352941177, -0.3999999999999999, -1.0, 0.0]
[-0.25, -0.1428571428571429, 0.2727272727272727, 1.0, 0.8451612903225807, -0.32115782219159195, 0.46194441186818347, -0.7754010695187166, 0.234726688102894, -0.5764705882352941, -0.3999999999999999, -1.0, 0.0]
[-0.25, -0.1428571428571429, 0.4545454545454546, 0.6666666666666667, 0.9045161290322581, -0.40110268780151614, 0.6200304913803214, -0.7468805704099821, 0.16398713826366573, -0.2941176470588235, -0.3999999999999999, -1.0, 0.0]
[-0.25, -0.1428571428571429, 0.4545454545454546, -1.0, 0.8038709677419353, -0.37491385251550646, 0.6465345373519409, -0.7468805704099821, -0.022508038585209, -0.03529411764705881, 0.11111111111111116, -1.0, 0.0]
[-0.25, -0.4285714285714286, -0.6363636363636364, 0.33333333333333326, 0.7341935483870969, -0.8731909028256375, -0.8841327547789375, -0.9001782531194296, -0.26045016077170413, -0.3411764705882353, 0.19999999999999996, -1.0, 0.0]
[-0.5, -0.4285714285714286, -0.6363636363636364, 0.33333333333333326, 0.8838709677419354, -0.7780840799448656, -0.8367538407411751, -0.679144385026738, 0.06752411575562722, -0.9294117647058824, -0.08888888888888902, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.4545454545454546, 1.0, 0.832258064516129, -0.3873190902825637, 0.6336343379852234, -0.8288770053475936, 0.32475884244373, -0.43529411764705883, -0.28888888888888886, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.4545454545454546, -1.0, 0.8864516129032256, -0.4665747760165403, 0.6803096047848012, -0.6720142602495545, 0.07395498392282951, -0.5294117647058824, -0.4888888888888888, -1.0, 0.0]
[-0.5, -0.4285714285714286, -0.6363636363636364, -0.6666666666666667, 0.7909677419354837, -0.830461750516885, -0.8599741996012666, -0.8645276292335116, -0.12540192926045002, -0.7176470588235294, 0.5999999999999999, -1.0, 0.0]
[-0.5, -0.1428571428571429, -0.6363636363636364, -0.6666666666666667, 0.7909677419354837, -0.830461750516885, -0.8599741996012666, -0.8645276292335116, -0.14469453376205776, -0.7176470588235294, 0.3111111111111109, -1.0, 0.0]
[-0.5, -0.4285714285714286, -0.6363636363636364, 0.6666666666666667, 0.8838709677419354, -0.760854583046175, -0.8290137211211446, -0.7219251336898396, -0.39549839228295824, -0.6470588235294117, 0.3111111111111109, -1.0, 0.0]
[-0.5, -0.4285714285714286, -0.6363636363636364, 0.6666666666666667, 0.8838709677419354, -0.760854583046175, -0.8290137211211446, -0.7219251336898396, -0.1639871382636655, -0.7176470588235294, 0.0, -1.0, 0.0]
[-0.5, -0.4285714285714286, -0.6363636363636364, -1.0, 0.84258064516129, -0.7339765678842178, -0.8154098745162426, -0.7789661319073083, -0.459807073954984, -0.6470588235294117, -0.19999999999999996, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.2727272727272727, 0.0, 0.9174193548387095, -0.4886285320468642, 0.07587662718423838, -0.7254901960784313, 0.11897106109324773, -0.5058823529411764, -0.3999999999999999, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.2727272727272727, -1.0, 0.8787096774193548, -0.005513439007580834, 0.40799812360736487, -0.6185383244206775, -0.4790996784565915, 0.388235294117647, -0.5999999999999999, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.2727272727272727, -1.0, 0.8787096774193548, -0.005513439007580834, 0.40799812360736487, -0.6185383244206775, -0.041800643086816525, -0.3411764705882353, 0.11111111111111116, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.4545454545454546, 1.0, 0.9019354838709679, -0.15230875258442456, 0.5780462061686409, -0.696969696969697, 0.30546623794212224, -0.3647058823529412, 0.11111111111111116, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.4545454545454546, -0.6666666666666667, 0.695483870967742, -0.501722949689869, 0.5574058871818928, -0.8859180035650623, 0.009646302250803984, -0.2941176470588235, -0.3999999999999999, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.4545454545454546, 0.33333333333333326, 0.9509677419354838, -0.42108890420399725, 0.6052538993784449, -0.4331550802139037, 0.13183279742765297, -0.17647058823529416, 0.11111111111111116, -1.0, 0.0]
[-0.5, -0.4285714285714286, 0.6363636363636365, 1.0, 0.9070967741935481, -0.6871123363197795, 0.6040811539814706, -0.6862745098039216, 0.18327974276527348, -0.788235294117647, 0.11111111111111116, -1.0, 0.0]
[-0.5, -0.1428571428571429, -0.6363636363636364, -1.0, 0.778064516129032, -0.647829083390765, -0.7750674328603261, -0.82174688057041, -0.562700964630225, -0.19999999999999996, -0.5999999999999999, -1.0, 0.0]
[-0.5, -0.1428571428571429, 0.4545454545454546, 0.33333333333333326, 0.9303225806451612, 0.02136457615437637, 0.6903952151987804, -0.7112299465240641, -0.03536977491961413, -0.3411764705882353, -0.3999999999999999, -1.0, 0.0]
[-0.5, -0.1428571428571429, 0.6363636363636365, -0.33333333333333337, 0.8761290322580646, -0.746381805651275, 0.5618623196903951, -0.8146167557932263, -0.11897106109324762, -0.2705882352941177, -0.28888888888888886, -1.0, 0.0]
[-0.75, -0.1428571428571429, 0.6363636363636365, 1.0, 0.9070967741935481, -0.6871123363197795, 0.6040811539814706, -0.6862745098039216, -0.15112540192926038, -0.5294117647058824, -0.8888888888888888, -1.0, 0.0]
[-0.25, 0.1428571428571428, -0.8181818181818181, 0.6666666666666667, 0.2774193548387096, -0.8594073053066851, -0.8140025800398734, -0.9714795008912656, -0.15112540192926038, -0.4117647058823529, -0.4888888888888888, -1.0, 0.0]
[-0.25, 0.1428571428571428, -0.6363636363636364, -1.0, 0.767741935483871, -0.8428669882839421, -0.8667761229037176, -0.8538324420677362, -0.24115755627009638, -0.43529411764705883, -0.3999999999999999, -1.0, 0.0]
[-0.25, 0.1428571428571428, -0.6363636363636364, 1.0, 0.8219354838709676, -0.6540317022742936, -0.7788202181306438, -0.6577540106951871, -0.459807073954984, -0.2705882352941177, 0.0, -1.0, 0.0]
[-0.25, 0.1428571428571428, 0.4545454545454546, 0.0, 0.935483870967742, -0.45003445899379724, 0.5886009147414097, -0.3618538324420678, -0.009646302250803651, -0.3647058823529412, -0.3999999999999999, -1.0, 0.0]
[-0.5, -0.1428571428571429, -0.6363636363636364, -0.6666666666666667, 0.7909677419354837, -0.830461750516885, -0.8599741996012666, -0.8645276292335116, -0.18327974276527326, -0.45882352941176474, -0.4888888888888888, -1.0, 0.0]
[-0.5, -0.1428571428571429, 0.2727272727272727, 0.6666666666666667, 0.9303225806451612, -0.0468642315644382, 0.375161252492084, -0.2762923351158645, -0.009646302250803651, -0.12941176470588234, 0.19999999999999996, -1.0, 0.0]
[-0.5, 0.1428571428571428, 0.4545454545454546, 1.0, 0.9019354838709679, -0.15230875258442456, 0.5780462061686409, -0.696969696969697, -0.03536977491961413, 0.0117647058823529, -0.8, -1.0, 0.0]
[-0.5, 0.1428571428571428, 0.4545454545454546, -1.0, 0.863225806451613, -0.1357684355616815, 0.5916500527735429, -0.750445632798574, -0.13826366559485537, 0.19999999999999996, -0.3999999999999999, -1.0, 0.0]
[1.0, 1.0, 0.09090909090909083, -0.6666666666666667, 0.7316129032258063, -0.6747070985527223, -0.28345256244869244, -0.8609625668449198, 0.016077170418006492, -0.3647058823529412, -0.4888888888888888, -1.0, 0.00033002090132375054]
[-1.0, -0.4285714285714286, 0.4545454545454546, -0.6666666666666667, 0.8658064516129031, -0.11509303928325287, 0.6059575466166296, -0.750445632798574, 0.25401929260450173, -0.45882352941176474, -0.5999999999999999, -1.0, 0.00039419163213670204]
[-0.75, -0.1428571428571429, 0.4545454545454546, -1.0, 0.863225806451613, -0.1357684355616815, 0.5916500527735429, -0.750445632798574, 0.26688102893890675, -0.43529411764705883, -0.6888888888888889, -1.0, 0.00043086062117267426]
[-1.0, -1.0, 0.2727272727272727, -0.33333333333333337, 0.9819354838709677, -0.31909028256374905, 0.18541104726163948, -0.5294117647058825, 0.356913183279743, -0.6235294117647059, -0.08888888888888902, -1.0, 0.0005041985992446189]
[0.75, 0.1428571428571428, 0.2727272727272727, 0.33333333333333326, 0.84258064516129, -0.26326671261199164, 0.22411164536179173, -0.554367201426025, 0.22186495176848875, -0.15294117647058825, 0.8888888888888888, -1.0, 0.0005592020827985773]
[-1.0, -1.0, 0.09090909090909083, 0.6666666666666667, 0.8399999999999999, -0.6540317022742936, -0.323560455025214, -0.6898395721925135, -0.0739549839228294, -0.10588235294117643, 0.11111111111111116, -1.0, 0.0006508745553885079]
[-0.75, -0.1428571428571429, 0.2727272727272727, -0.33333333333333337, 0.9819354838709677, -0.31909028256374905, 0.18541104726163948, -0.5294117647058825, 0.38906752411575574, -0.6, 0.11111111111111116, -1.0, 0.0007058780389424664]
[0.25, -0.1428571428571429, 0.2727272727272727, 0.0, 0.9741935483870967, -0.09993108201240519, 0.33904069426527483, -0.6292335115864527, 0.6205787781350482, -0.8352941176470589, -0.19999999999999996, -1.0, 0.0008250522533093764]
[0.0, -0.4285714285714286, -0.6363636363636364, -1.0, 0.84258064516129, -0.7339765678842178, -0.8154098745162426, -0.7789661319073083, -0.292604501607717, -0.4117647058823529, 0.11111111111111116, -1.0, 0.0008708884896043417]
[0.75, -0.7142857142857143, 0.4545454545454546, -0.6666666666666667, 0.695483870967742, -0.501722949689869, 0.5574058871818928, -0.8859180035650623, 0.414790996784566, -0.6941176470588235, -0.28888888888888886, -1.0, 0.0008800557368633347]
[-0.75, -1.0, 0.2727272727272727, -0.6666666666666667, 0.9638709677419353, -0.26119917298414885, 0.4992377154919667, -0.3939393939393939, -0.022508038585209, -0.3411764705882353, 0.3999999999999999, -1.0, 0.0009808954567122586]
[0.75, 0.1428571428571428, 0.4545454545454546, 0.0, 0.935483870967742, -0.45003445899379724, 0.5886009147414097, -0.3618538324420678, 0.38263665594855323, -0.7647058823529411, -0.08888888888888902, -1.0, 0.001026731693007224]
[0.25, -0.1428571428571429, -0.09090909090909094, 0.33333333333333326, 0.9045161290322581, -0.6188835286009648, -0.0022282162542511808, -0.7468805704099821, 0.35048231511254024, -0.43529411764705883, 0.11111111111111116, -1.0, 0.0010909024238201753]
[1.0, 1.0, 0.09090909090909083, 1.0, 0.84258064516129, -0.5348035837353549, -0.18541104726163948, -0.7433155080213903, 0.4533762057877815, -0.6705882352941177, -0.5999999999999999, -1.0, 0.0012467456272230576]
[-0.5, -0.4285714285714286, 0.09090909090909083, 0.6666666666666667, 0.84258064516129, -0.6547208821502413, -0.023806731558578598, -0.7789661319073083, 0.44051446945337647, -0.3411764705882353, -0.6888888888888889, -1.0, 0.001310916358036009]
[0.0, -0.4285714285714286, 0.4545454545454546, 0.33333333333333326, 0.9509677419354838, -0.42108890420399725, 0.6052538993784449, -0.4331550802139037, 0.15112540192926072, -0.24705882352941178, 0.0, -1.0, 0.0013384180998129882]
[-1.0, -0.1428571428571429, 0.4545454545454546, 0.6666666666666667, 0.927741935483871, -0.005513439007580834, 0.6735076814823502, -0.7112299465240641, 0.762057877813505, -0.7176470588235294, -0.4888888888888888, -1.0, 0.0013384180998129882]
[0.5, -0.4285714285714286, 0.2727272727272727, 1.0, 0.9638709677419353, -0.26119917298414885, 0.4992377154919667, -0.3939393939393939, -0.08681672025723475, -0.24705882352941178, -0.8, -1.0, 0.001430090572402919]
[-0.75, -0.4285714285714286, 0.4545454545454546, 0.6666666666666667, 0.927741935483871, -0.005513439007580834, 0.6735076814823502, -0.7112299465240641, 0.6977491961414795, -0.7176470588235294, -0.5999999999999999, -1.0, 0.0014759268086978845]
[-0.75, -1.0, 0.2727272727272727, -0.33333333333333337, 0.8941935483870966, -0.24121295658166775, 0.5156561510496072, -0.6577540106951871, 0.04180064308681675, -0.2941176470588235, -0.28888888888888886, -1.0, 0.0014942613032158704]
[-0.75, -0.4285714285714286, 0.2727272727272727, -0.33333333333333337, 0.8941935483870966, -0.24121295658166775, 0.5156561510496072, -0.6577540106951871, 0.17684887459807097, -0.5294117647058824, -0.19999999999999996, -1.0, 0.0015034285504748634]
[0.5, -0.4285714285714286, 0.4545454545454546, 0.33333333333333326, 0.9019354838709679, -0.19503790489317696, 0.5482584730854931, -0.5650623885918005, 0.08038585209003224, -0.5529411764705883, 0.19999999999999996, -1.0, 0.0015492647867698288]
[0.5, -0.4285714285714286, -0.6363636363636364, -1.0, 0.84258064516129, -0.7339765678842178, -0.8154098745162426, -0.7789661319073083, -0.10610932475884227, -0.6705882352941177, -0.3999999999999999, -1.0, 0.0016042682703237873]
[0.25, -0.4285714285714286, 0.2727272727272727, 0.0, 0.9741935483870967, -0.09993108201240519, 0.33904069426527483, -0.6292335115864527, 0.16398713826366573, -0.388235294117647, -0.19999999999999996, -1.0, 0.0017417769792086833]
[0.25, -0.7142857142857143, -0.6363636363636364, 0.6666666666666667, 0.8554838709677417, -0.662301860785665, -0.7830421015597514, -0.7219251336898396, -0.1639871382636655, -0.6235294117647059, 0.7999999999999998, -1.0, 0.0017784459682446555]
[0.75, 0.1428571428571428, 0.4545454545454546, 0.6666666666666667, 0.9045161290322581, -0.17298414886285318, 0.5632696141667644, -0.6934046345811051, 0.003215434083601476, -0.03529411764705881, -0.6888888888888889, -1.0, 0.0017876132155036487]
[0.75, -0.1428571428571429, 0.4545454545454546, 1.0, 0.832258064516129, -0.3873190902825637, 0.6336343379852234, -0.8288770053475936, 0.003215434083601476, 0.22352941176470598, -0.5999999999999999, -1.0, 0.001842616699057607]
[0.25, -0.1428571428571429, -0.6363636363636364, 0.0, 0.7083870967741936, -0.8821502412129566, -0.8895273836050194, -0.893048128342246, -0.8006430868167203, 0.2941176470588236, -0.08888888888888902, -1.0, 0.001961790913424517]
[0.25, -0.1428571428571429, 0.2727272727272727, -0.33333333333333337, 0.8941935483870966, -0.24121295658166775, 0.5156561510496072, -0.6577540106951871, -0.0739549839228294, -0.24705882352941178, -0.8888888888888888, -1.0, 0.002099299622309413]
[0.25, -0.1428571428571429, 0.2727272727272727, -0.33333333333333337, 0.9948387096774194, -0.13163335630599582, 0.31957312067550125, -0.4117647058823529, 0.3633440514469455, -0.5764705882352941, -0.08888888888888902, -1.0, 0.0023009790620072603]
[0.25, -0.1428571428571429, -0.6363636363636364, 0.33333333333333326, 0.8709677419354838, -0.6747070985527223, -0.7891403776240179, -0.554367201426025, -0.20257234726688111, -0.7411764705882353, 1.0, -1.0, 0.0023193135565252464]
[0.75, 0.1428571428571428, 0.2727272727272727, 0.0, 0.9741935483870967, -0.09993108201240519, 0.33904069426527483, -0.6292335115864527, 0.189710610932476, -0.2941176470588235, -0.5999999999999999, -1.0, 0.002337648051043233]
[0.0, -0.4285714285714286, 0.4545454545454546, -0.33333333333333337, 0.9148387096774195, -0.08890420399724308, 0.62237598217427, -0.6720142602495545, 0.26688102893890675, -0.5294117647058824, -0.6888888888888889, -1.0, 0.002355982545561219]
[0.75, 0.1428571428571428, 0.2727272727272727, -0.33333333333333337, 0.7264516129032257, -0.3845623707787732, 0.4112818107188929, -0.7647058823529412, -0.022508038585209, -0.17647058823529416, -0.19999999999999996, -1.0, 0.002465989512669136]
[0.5, -0.4285714285714286, 0.2727272727272727, 1.0, 0.8761290322580646, -0.02618883528600957, 0.392048786208514, -0.6221033868092691, 0.15112540192926072, -0.43529411764705883, 0.11111111111111116, -1.0, 0.0025118257489641013]
[-0.25, -0.4285714285714286, 0.4545454545454546, -1.0, 0.863225806451613, -0.1357684355616815, 0.5916500527735429, -0.750445632798574, -0.003215434083601254, -0.43529411764705883, -0.5999999999999999, -1.0, 0.0028143449085108723]
[-1.0, -0.4285714285714286, 0.2727272727272727, 0.6666666666666667, 0.8451612903225807, -0.3397656788421777, 0.445525976310543, -0.6827094474153297, -0.22829581993569126, -0.10588235294117643, -0.6888888888888889, -1.0, 0.0032085365406475746]
[-1.0, -0.4285714285714286, 0.2727272727272727, 0.6666666666666667, 0.8451612903225807, -0.3397656788421777, 0.445525976310543, -0.6827094474153297, 0.16398713826366573, -0.43529411764705883, 0.0, -1.0, 0.004152763008323861]
[0.25, -0.1428571428571429, -0.4545454545454546, 0.0, 0.6206451612903225, -0.9448656099241902, -0.8890582854462297, -0.9037433155080213, -0.7684887459807074, -0.08235294117647063, 0.19999999999999996, -1.0, 0.004226100986395805]
[-0.75, -0.1428571428571429, 0.2727272727272727, 1.0, 0.8451612903225807, -0.32115782219159195, 0.46194441186818347, -0.7754010695187166, 0.09324758842443748, -0.3176470588235294, -0.4888888888888888, -1.0, 0.0042994389644677505]
[-0.75, -0.1428571428571429, 0.4545454545454546, -0.33333333333333337, 0.84258064516129, -0.4362508614748448, 0.7070481998358158, -0.7789661319073083, 0.03536977491961424, -0.2941176470588235, -0.5999999999999999, -1.0, 0.0044736166623886185]
[0.75, 0.1428571428571428, 0.2727272727272727, -0.6666666666666667, 0.809032258064516, 0.007580978635423952, 0.4227747156092412, -0.679144385026738, -0.21543408360128613, 0.19999999999999996, 0.11111111111111116, -1.0, 0.004794470316453376]
[-1.0, -0.7142857142857143, 0.4545454545454546, 1.0, 0.9019354838709679, -0.15230875258442456, 0.5780462061686409, -0.696969696969697, 0.39549839228295824, -0.6, 0.3999999999999999, -1.0, 0.004886142789043307]
[0.75, 0.1428571428571428, 0.6363636363636365, -1.0, 0.7083870967741936, -0.7815299793246038, 0.5393456080684884, -0.893048128342246, 0.08681672025723497, -0.6, -0.19999999999999996, -1.0, 0.0049869825088922305]
[0.0, -0.4285714285714286, -0.8181818181818181, 1.0, 0.7574193548387096, -0.9000689179875947, -0.9052421719244752, -0.8609625668449198, -0.3440514469453376, -0.10588235294117643, -0.5999999999999999, -1.0, 0.0058487037512375785]
[0.5, -0.4285714285714286, 0.6363636363636365, -1.0, 0.8838709677419354, -0.673328738800827, 0.6141667643954498, -0.6042780748663101, -0.06109324758842427, -0.2941176470588235, -0.08888888888888902, -1.0, 0.006261229877892267]
[0.75, 0.1428571428571428, 0.2727272727272727, 0.33333333333333326, 0.9406451612903226, -0.07236388697450036, 0.3575700715374692, -0.46167557932263814, 0.19614147909967872, -0.5529411764705883, 0.0, -1.0, 0.006380404092259177]
[-0.75, -0.1428571428571429, 0.4545454545454546, -0.6666666666666667, 0.8658064516129031, -0.11509303928325287, 0.6059575466166296, -0.750445632798574, -0.009646302250803651, -0.2705882352941177, -0.3999999999999999, -1.0, 0.006453742070331121]
[0.75, 0.1428571428571428, -0.6363636363636364, 1.0, 0.8219354838709676, -0.6540317022742936, -0.7788202181306438, -0.6577540106951871, -0.40192926045016064, -0.43529411764705883, 0.19999999999999996, -1.0, 0.006591250779216018]
[-1.0, -0.1428571428571429, 0.4545454545454546, -1.0, 0.863225806451613, -0.1357684355616815, 0.5916500527735429, -0.750445632798574, 0.20900321543408373, -0.3647058823529412, -0.5999999999999999, -1.0, 0.006692090499064941]
[0.25, -0.4285714285714286, -0.6363636363636364, 0.6666666666666667, 0.8606451612903225, -0.7188146106133702, -0.8088425002931864, -0.7183600713012478, -0.2861736334405143, -0.3647058823529412, -0.8888888888888888, -1.0, 0.0067837629716548725]
[0.5, -0.4285714285714286, -0.6363636363636364, 1.0, 0.8580645161290323, -0.70434183321847, -0.8018060279113405, -0.803921568627451, -0.40192926045016064, 0.05882352941176472, -0.19999999999999996, -1.0, 0.0075538117414102905]
[0.25, -0.1428571428571429, -0.6363636363636364, 0.33333333333333326, 0.8709677419354838, -0.6747070985527223, -0.7891403776240179, -0.554367201426025, -0.3890675241157556, -0.5764705882352941, -0.19999999999999996, -1.0, 0.007617982472223242]
[-0.75, -0.1428571428571429, 0.2727272727272727, 0.0, 0.9741935483870967, -0.09993108201240519, 0.33904069426527483, -0.6292335115864527, 0.414790996784566, -0.6941176470588235, -0.4888888888888888, -1.0, 0.007957170620805984]
[-0.75, -1.0, 0.2727272727272727, -0.6666666666666667, 0.9638709677419353, -0.26119917298414885, 0.4992377154919667, -0.3939393939393939, 0.44051446945337647, -0.8352941176470589, -0.08888888888888902, -1.0, 0.007984672362582965]
[-0.25, -0.1428571428571429, 0.4545454545454546, -0.33333333333333337, 0.9148387096774195, -0.08890420399724308, 0.62237598217427, -0.6720142602495545, 0.4212218649517687, -0.7647058823529411, -0.19999999999999996, -1.0, 0.008626379670712479]
[-0.75, -1.0, 0.2727272727272727, -0.6666666666666667, 0.9638709677419353, -0.26119917298414885, 0.4992377154919667, -0.3939393939393939, 0.44051446945337647, -0.8352941176470589, -0.08888888888888902, -1.0, 0.009176414506252064]
[-0.75, -0.1428571428571429, 0.2727272727272727, 0.33333333333333326, 0.9406451612903226, -0.07236388697450036, 0.3575700715374692, -0.46167557932263814, 0.369774919614148, -0.5058823529411764, 0.11111111111111116, -1.0, 0.009185581753511056]
[0.25, -0.1428571428571429, -0.4545454545454546, 0.0, 0.6206451612903225, -0.9448656099241902, -0.8890582854462297, -0.9037433155080213, -0.7684887459807074, -0.08235294117647063, 0.19999999999999996, -1.0, 0.010019801254079426]
[-0.25, -0.1428571428571429, 0.4545454545454546, 0.0, 0.9148387096774195, -0.06340454858718114, 0.6383253195731207, -0.6720142602495545, 0.2411575562700965, -1.0, -0.8888888888888888, -1.0, 0.010138975468446337]
[-0.5, -0.4285714285714286, 0.4545454545454546, -0.6666666666666667, 0.8658064516129031, -0.11509303928325287, 0.6059575466166296, -0.750445632798574, -0.247588424437299, 0.03529411764705892, 0.3111111111111109, -1.0, 0.010303985919108211]
[-0.75, -0.4285714285714286, 0.4545454545454546, -1.0, 0.1561290322580644, -0.5196416264645072, 0.5419256479418317, -0.9714795008912656, 0.311897106109325, -0.45882352941176474, -0.28888888888888886, -1.0, 0.010377323897180156]
[-1.0, -0.1428571428571429, 0.4545454545454546, -0.6666666666666667, 0.8658064516129031, -0.11509303928325287, 0.6059575466166296, -0.750445632798574, 0.24758842443729923, -0.5764705882352941, -0.5999999999999999, -1.0, 0.01056983608961901]
[0.25, -0.1428571428571429, -0.6363636363636364, 1.0, 0.84258064516129, -0.7484493452791179, -0.8222117978186936, -0.7433155080213903, -0.3440514469453376, -0.08235294117647063, -0.28888888888888886, -1.0, 0.011092369183381615]
[0.5, -0.4285714285714286, -0.8181818181818181, 1.0, 0.6825806451612904, -0.9476223294279807, -0.9432391227864431, -0.9251336898395722, -0.5755627009646301, 0.24705882352941178, -0.5999999999999999, -1.0, 0.011963257672985957]
[0.75, 0.1428571428571428, 0.6363636363636365, -0.33333333333333337, 0.8761290322580646, -0.746381805651275, 0.5618623196903951, -0.8146167557932263, 0.157556270096463, -0.48235294117647054, -0.4888888888888888, -1.0, 0.012559128744820505]
