[0.0, -0.44594594594594594, -0.46218487394957974, -0.8584070796460177, -0.9079157074552859, -0.9045057162071285, -0.9433838051349572, -0.9372197309417041, 0.14285714285714285]
[0.0, -0.43243243243243257, -0.4789915966386554, -0.9026548672566371, -0.9298742695236408, -0.9455279085406859, -0.956550362080316, -0.9362232187344295, 0.14285714285714285]
[0.0, -0.4729729729729729, -0.5294117647058822, -0.8849557522123894, -0.9259783956082877, -0.937457969065232, -0.9420671494404214, -0.9461883408071748, 0.14285714285714285]
[0.0, -0.5135135135135136, -0.5462184873949579, -0.8938053097345132, -0.9404993802018771, -0.9475453934095495, -0.9526003949967083, -0.9531639262580966, 0.14285714285714285]
[0.0, -0.6351351351351351, -0.6134453781512604, -0.9203539823008849, -0.9677704976093501, -0.9757901815736382, -0.9723502304147466, -0.9770802192326856, 0.14285714285714285]
[0.0, -0.33783783783783783, -0.39495798319327735, -0.8849557522123894, -0.9033114928280503, -0.9233355749831876, -0.9420671494404214, -0.9033383158943697, 0.14285714285714285]
[1.0, -0.44594594594594594, -0.4789915966386554, -0.8849557522123894, -0.9373118469984062, -0.9542703429724277, -0.9486504279131007, -0.9431988041853513, 0.14285714285714285]
[0.0, -0.4864864864864865, -0.4957983193277311, -0.8761061946902655, -0.9266867363201701, -0.948890383322125, -0.8933508887425938, -0.9332336821126058, 0.14285714285714285]
[0.0, -0.31081081081081074, -0.3445378151260504, -0.8672566371681416, -0.9018948114042855, -0.9260255548083389, -0.9091507570770243, -0.9033383158943697, 0.14285714285714285]
[0.0, -0.4864864864864865, -0.4789915966386554, -0.8938053097345132, -0.9330618027271117, -0.9441829186281103, -0.9433838051349572, -0.9431988041853513, 0.14285714285714285]
[0.0, -0.6081081081081081, -0.6302521008403361, -0.9026548672566371, -0.9628121126261732, -0.972427706792199, -0.9697169190256748, -0.963129048330842, 0.14285714285714285]
[0.0, -0.7297297297297298, -0.7647058823529411, -0.911504424778761, -0.9847706746945281, -0.9905850706119704, -0.9921000658327848, -0.987045341305431, 0.14285714285714285]
[0.0, -0.5675675675675677, -0.7478991596638656, -0.8672566371681416, -0.889144678590402, -0.9092131809011432, -0.9038841342988808, -0.9103139013452914, 0.14285714285714285]
[0.0, -0.7702702702702703, -0.7815126050420168, -0.9380530973451328, -0.9865415264742341, -0.9912575655682583, -0.989466754443713, -0.9930244145490782, 0.14285714285714285]
[0.0, -0.45945945945945943, -0.5126050420168067, -0.8849557522123894, -0.9362493359305826, -0.9495628782784129, -0.9394338380513496, -0.9491778774289985, 0.14285714285714285]
[0.0, -0.4729729729729729, -0.5126050420168067, -0.8761061946902655, -0.9305826102355232, -0.9556153328850033, -0.9368005266622779, -0.9332336821126058, 0.14285714285714285]
[0.0, -0.527027027027027, -0.5798319327731092, -0.8938053097345132, -0.9497078094563485, -0.9636852723604573, -0.956550362080316, -0.9581464872944694, 0.14285714285714285]
[0.0, -0.41891891891891897, -0.46218487394957974, -0.8849557522123894, -0.9316451213033469, -0.9441829186281103, -0.946017116524029, -0.9412057797708022, 0.14285714285714285]
[0.0, -0.6351351351351351, -0.680672268907563, -0.9026548672566371, -0.9684788383212325, -0.9784801613987895, -0.9697169190256748, -0.9730941704035875, 0.14285714285714285]
[0.0, -0.6621621621621622, -0.6974789915966386, -0.9557522123893806, -0.9769789268638215, -0.9865501008742434, -0.9815668202764977, -0.9830592924763328, 0.14285714285714285]
[0.0, -0.4729729729729729, -0.5294117647058822, -0.8938053097345132, -0.9497078094563485, -0.9630127774041695, -0.9394338380513496, -0.9431988041853513, 0.14285714285714285]
[0.0, -0.527027027027027, -0.5798319327731092, -0.8849557522123894, -0.9528953426598193, -0.968392737054472, -0.9605003291639236, -0.9581464872944694, 0.14285714285714285]
[0.0, -0.581081081081081, -0.6134453781512604, -0.911504424778761, -0.9610412608464671, -0.9663752521856086, -0.9670836076366031, -0.9711011459890384, 0.14285714285714285]
[0.0, -0.5540540540540542, -0.6134453781512604, -0.911504424778761, -0.9628121126261732, -0.9737726967047747, -0.9591836734693877, -0.9720976581963129, 0.14285714285714285]
[0.0, -0.391891891891892, -0.4117647058823528, -0.8672566371681416, -0.8951655746414026, -0.9199731002017485, -0.8907175773535221, -0.9133034379671151, 0.14285714285714285]
[0.0, -0.28378378378378377, -0.3445378151260504, -0.8672566371681416, -0.8749778643527537, -0.9119031607262946, -0.881500987491771, -0.9133034379671151, 0.14285714285714285]
[0.0, -0.6486486486486487, -0.680672268907563, -0.9026548672566371, -0.9716663715247034, -0.9670477471418965, -0.9618169848584596, -0.9790732436472347, 0.14285714285714285]
[1.0, -0.18918918918918926, -0.15966386554621848, -0.8407079646017699, -0.771560120417921, -0.8137188971082717, -0.8525345622119815, -0.8136522172396612, 0.14285714285714285]
[0.0, -0.33783783783783783, -0.37815126050420167, -0.8407079646017699, -0.8898530193022844, -0.9071956960322798, -0.9315339038841343, -0.9182859990034877, 0.14285714285714285]
[0.0, -0.5540540540540542, -0.5966386554621849, -0.9203539823008849, -0.9518328315919957, -0.9589778076664425, -0.9394338380513496, -0.963129048330842, 0.14285714285714285]
[0.0, -0.06756756756756765, -0.10924369747899154, -0.7964601769911503, -0.7350805737559767, -0.7740416946872899, -0.7590520078999342, -0.8036870951669157, 0.14285714285714285]
[1.0, -0.45945945945945943, -0.5126050420168067, -0.8584070796460177, -0.9312909509474057, -0.9515803631472763, -0.9381171823568137, -0.9431988041853513, 0.14285714285714285]
[-1.0, -0.20270270270270274, -0.2605042016806721, -0.8495575221238938, -0.8310607402160439, -0.8614660390047075, -0.8604344963791969, -0.8634778276033881, 0.14285714285714285]
[0.0, -0.2567567567567568, -0.2941176470588235, -0.831858407079646, -0.8604568797591642, -0.9031607262945528, -0.8722843976300197, -0.8834080717488789, 0.14285714285714285]
[0.0, -0.4054054054054055, -0.4117647058823528, -0.8584070796460177, -0.8863113157428724, -0.9139206455951581, -0.869651086240948, -0.9262580966616841, 0.14285714285714285]
[0.0, -0.6216216216216216, -0.680672268907563, -0.9469026548672567, -0.9741455640162918, -0.9858776059179556, -0.9881500987491771, -0.9830592924763328, 0.14285714285714285]
[0.0, -0.32432432432432434, -0.3445378151260504, -0.9026548672566371, -0.8838321232512839, -0.8991257565568258, -0.8670177748518763, -0.9133034379671151, 0.14285714285714285]
[-1.0, -0.41891891891891897, -0.4285714285714285, -0.8672566371681416, -0.9022489817602266, -0.9320780094149295, -0.9394338380513496, -0.9232685600398605, 0.14285714285714285]
[0.0, -0.5540540540540542, -0.5966386554621849, -0.9026548672566371, -0.9514786612360545, -0.9677202420981843, -0.9644502962475313, -0.9611360239162929, 0.14285714285714285]
[0.0, -0.5, -0.46218487394957974, -0.8584070796460177, -0.9312909509474057, -0.9515803631472763, -0.9341672152732061, -0.9133034379671151, 0.14285714285714285]
[0.0, -0.43243243243243257, -0.4957983193277311, -0.8761061946902655, -0.9263325659642287, -0.948890383322125, -0.9262672811059908, -0.9352267065271549, 0.14285714285714285]
[0.0, -0.45945945945945943, -0.4957983193277311, -0.8849557522123894, -0.9298742695236408, -0.9462004034969738, -0.946017116524029, -0.9352267065271549, 0.14285714285714285]
[0.0, -0.3783783783783784, -0.4453781512605042, -0.8761061946902655, -0.9015406410483443, -0.917955615332885, -0.9196840026333114, -0.9292476332835077, 0.14285714285714285]
[0.0, -0.1351351351351351, -0.17647058823529405, -0.8407079646017699, -0.7991854081813352, -0.8150638870208473, -0.8367346938775511, -0.8495266567015446, 0.14285714285714285]
[0.0, -0.5135135135135136, -0.5630252100840336, -0.8938053097345132, -0.9390826987781122, -0.9522528581035642, -0.946017116524029, -0.9571499750871948, 0.14285714285714285]
[0.0, -0.3648648648648649, -0.4285714285714285, -0.8761061946902655, -0.9266867363201701, -0.4162743779421656, -0.9618169848584596, -0.9232685600398605, 0.14285714285714285]
[0.0, -0.391891891891892, -0.4453781512605042, -0.8849557522123894, -0.9167699663538162, -0.9314055144586416, -0.9605003291639236, -0.9332336821126058, 0.14285714285714285]
[0.0, -0.3513513513513513, -0.4117647058823528, -0.8584070796460177, -0.9040198335399328, -0.9280430396772025, -0.9196840026333114, -0.9142999501743896, 0.14285714285714285]
[0.0, -0.44594594594594594, -0.4789915966386554, -0.8495575221238938, -0.9252700548964052, -0.9455279085406859, -0.9381171823568137, -0.9352267065271549, 0.14285714285714285]
[0.0, -0.3783783783783784, -0.46218487394957974, -0.8849557522123894, -0.9252700548964052, -0.9421654337592468, -0.9473337722185649, -0.9272546088689586, 0.14285714285714285]
[0.0, -0.391891891891892, -0.4285714285714285, -0.8672566371681416, -0.90614485567558, -0.9246805648957633, -0.9275839368005266, -0.9152964623816642, 0.14285714285714285]
[0.0, -0.31081081081081074, -0.4957983193277311, -0.831858407079646, -0.8884363378785196, -0.8977807666442502, -0.9170506912442397, -0.9162929745889388, 0.14285714285714285]
[0.0, -0.2702702702702704, -0.32773109243697474, -0.8495575221238938, -0.8593943686913406, -0.8601210490921318, -0.9038841342988808, -0.9033383158943697, 0.14285714285714285]
[0.0, -0.527027027027027, -0.5462184873949579, -0.8849557522123894, -0.9422702319815831, -0.948890383322125, -0.9618169848584596, -0.9531639262580966, 0.14285714285714285]
[0.0, -0.45945945945945943, -0.5966386554621849, -0.8407079646017699, -0.8374358066229857, -0.8722259583053127, -0.8512179065174457, -0.8624813153961136, 0.14285714285714285]
[0.0, -0.22972972972972983, -0.31092436974789905, -0.8584070796460177, -0.8742695236408713, -0.9018157363819771, -0.9183673469387755, -0.8834080717488789, 0.14285714285714285]
[0.0, -0.3513513513513513, -0.4117647058823528, -0.8761061946902655, -0.9203116699132283, -0.9394754539340955, -0.9394338380513496, -0.9262580966616841, 0.14285714285714285]
[0.0, -0.6216216216216216, -0.6638655462184874, -0.8938053097345132, -0.964228794049938, -0.9731002017484869, -0.9578670177748518, -0.9730941704035875, 0.14285714285714285]
[0.0, -0.44594594594594594, -0.5126050420168067, -0.8672566371681416, -0.914644944218169, -0.9280430396772025, -0.9710335747202107, -0.9332336821126058, 0.14285714285714285]
[0.0, -0.43243243243243257, -0.4453781512605042, -0.8849557522123894, -0.9334159730830529, -0.9468728984532616, -0.9473337722185649, -0.9431988041853513, 0.14285714285714285]
[0.0, -0.4054054054054055, -0.4453781512605042, -0.8495575221238938, -0.9103948999468745, -0.9226630800268998, -0.9302172481895984, -0.9302441454907823, 0.14285714285714285]
[0.0, -0.527027027027027, -0.5630252100840336, -0.8849557522123894, -0.9528953426598193, -0.9616677874915939, -0.9644502962475313, -0.9581464872944694, 0.14285714285714285]
[0.0, -0.4729729729729729, -0.5462184873949579, -0.8584070796460177, -0.9440410837612891, -0.9657027572293208, -0.9499670836076366, -0.9431988041853513, 0.17857142857142858]
[0.0, -0.4054054054054055, -0.4453781512605042, -0.8761061946902655, -0.9047281742518152, -0.9240080699394755, -0.923633969716919, -0.9332336821126058, 0.17857142857142858]
[0.0, 0.013513513513513598, -0.07563025210084018, -0.8230088495575221, -0.7102886488400921, -0.7397444519166108, -0.7379855167873601, -0.8076731439960139, 0.17857142857142858]
[0.0, -0.45945945945945943, -0.4453781512605042, -0.8584070796460177, -0.9047281742518152, -0.9253530598520512, -0.9262672811059908, -0.9192825112107623, 0.17857142857142858]
[1.0, -0.2567567567567568, -0.2941176470588235, -0.8407079646017699, -0.8409775101823977, -0.867518493611298, -0.8499012508229098, -0.8734429496761336, 0.17857142857142858]
[0.0, -0.22972972972972983, -0.2941176470588235, -0.8495575221238938, -0.8671861165220471, -0.9038332212508406, -0.8657011191573404, -0.8933731938216243, 0.17857142857142858]
[0.0, -0.3648648648648649, -0.39495798319327735, -0.8407079646017699, -0.911457411014698, -0.9367854741089442, -0.9196840026333114, -0.9232685600398605, 0.17857142857142858]
[0.0, -0.6216216216216216, -0.6134453781512604, -0.9026548672566371, -0.9585620683548787, -0.9737726967047747, -0.9644502962475313, -0.963129048330842, 0.17857142857142858]
[0.0, -0.4054054054054055, -0.4453781512605042, -0.8849557522123894, -0.9096865592349921, -0.9314055144586416, -0.9275839368005266, -0.9332336821126058, 0.17857142857142858]
[0.0, -0.20270270270270274, -0.2605042016806721, -0.831858407079646, -0.8193731184699841, -0.8648285137861467, -0.8564845292955892, -0.8385650224215246, 0.17857142857142858]
[0.0, 0.013513513513513598, -0.042016806722688926, -0.7876106194690266, -0.6525588808216752, -0.6772024209818427, -0.718235681369322, -0.7638266068759342, 0.17857142857142858]
[0.0, 0.08108108108108092, -0.008403361344537785, -0.8053097345132743, -0.6780591464494422, -0.7242770679219906, -0.7406188281764319, -0.7438963627304434, 0.17857142857142858]
[0.0, -0.5675675675675677, -0.5966386554621849, -0.8849557522123894, -0.9578537276429963, -0.9737726967047747, -0.9486504279131007, -0.9651220727453911, 0.17857142857142858]
[0.0, 0.06756756756756754, 0.09243697478991608, -0.7787610619469026, -0.6582256065167346, -0.7175521183591124, -0.718235681369322, -0.7199800697558545, 0.17857142857142858]
[1.0, -0.3648648648648649, -0.4453781512605042, -0.8495575221238938, -0.8979989374889322, -0.9193006052454606, -0.9052007899934167, -0.9133034379671151, 0.17857142857142858]
[0.0, -0.28378378378378377, -0.32773109243697474, -0.8672566371681416, -0.8739153532849301, -0.9011432414256894, -0.8959842001316656, -0.898355754857997, 0.17857142857142858]
[0.0, -0.08108108108108114, -0.1260504201680671, -0.8141592920353982, -0.7676642465025677, -0.812373907195696, -0.815668202764977, -0.8136522172396612, 0.17857142857142858]
[1.0, -0.4729729729729729, -0.5294117647058822, -0.8584070796460177, -0.9305826102355232, -0.9495628782784129, -0.9499670836076366, -0.9431988041853513, 0.17857142857142858]
[0.0, -0.3648648648648649, -0.37815126050420167, -0.8141592920353982, -0.797060386045688, -0.8426361802286483, -0.8301514154048717, -0.83756851021425, 0.17857142857142858]
[0.0, -0.08108108108108114, -0.1260504201680671, -0.8407079646017699, -0.7446431733663892, -0.7659717552118359, -0.7814351547070442, -0.8176382660687593, 0.17857142857142858]
[1.0, 0.14864864864864868, 0.12605042016806745, -0.7787610619469026, -0.6320170001770853, -0.6671149966375253, -0.6932192231731402, -0.7419033383158944, 0.17857142857142858]
[-1.0, -0.28378378378378377, -0.32773109243697474, -0.8495575221238938, -0.8569151761997521, -0.8708809683927371, -0.946017116524029, -0.9033383158943697, 0.17857142857142858]
[0.0, -0.05405405405405406, -0.1428571428571428, -0.8141592920353982, -0.7428723215866833, -0.7874915938130465, -0.7840684660961159, -0.7937219730941704, 0.17857142857142858]
[0.0, 0.013513513513513598, -0.07563025210084018, -0.8053097345132743, -0.7403931290950947, -0.7861466039004708, -0.7682685977616853, -0.7997010463378176, 0.17857142857142858]
[0.0, -0.5675675675675677, -0.5798319327731092, -0.8938053097345132, -0.9603329201345847, -0.9717552118359112, -0.9631336405529954, -0.9671150971599402, 0.17857142857142858]
[-1.0, 0.17567567567567566, 0.1596638655462186, -0.7787610619469026, -0.6153709934478484, -0.6503026227303296, -0.6984858459512837, -0.7269556552067762, 0.17857142857142858]
[-1.0, -0.29729729729729726, -0.4453781512605042, -0.8761061946902655, -0.8809987604037542, -0.8991257565568258, -0.9052007899934167, -0.9033383158943697, 0.17857142857142858]
[-1.0, -0.2702702702702704, -0.3445378151260504, -0.8407079646017699, -0.8576235169116345, -0.8964357767316745, -0.8459512837393022, -0.8933731938216243, 0.17857142857142858]
[0.0, -0.391891891891892, -0.4117647058823528, -0.8672566371681416, -0.911457411014698, -0.9314055144586416, -0.9223173140223832, -0.9342301943198804, 0.17857142857142858]
[0.0, -0.3513513513513513, -0.4117647058823528, -0.8761061946902655, -0.8852488046750487, -0.9172831203765972, -0.8959842001316656, -0.9133034379671151, 0.17857142857142858]
[0.0, 0.283783783783784, 0.32773109243697496, -0.7699115044247787, -0.4319107490703028, -0.5474108944182919, -0.631336405529954, -0.5445939212755355, 0.17857142857142858]
[0.0, -0.17567567567567566, -0.17647058823529405, -0.8407079646017699, -0.8052063042323357, -0.7787491593813047, -0.8367346938775511, -0.8395615346287992, 0.17857142857142858]
[0.0, -0.108108108108108, -0.1428571428571428, -0.8849557522123894, -0.7743934832654507, -0.7895090786819099, -0.8275181040157998, -0.8276033881415047, 0.17857142857142858]
[0.0, -0.45945945945945943, -0.5294117647058822, -0.8849557522123894, -0.9263325659642287, -0.9287155346334902, -0.9486504279131007, -0.9471848530144494, 0.17857142857142858]
[0.0, -0.3513513513513513, -0.4117647058823528, -1.0, -0.9064990260315211, -0.9240080699394755, -0.9262672811059908, -0.30443447932237166, 0.17857142857142858]
[0.0, -0.22972972972972983, -0.2773109243697478, -0.8407079646017699, -0.8544359837081636, -0.8695359784801614, -0.8986175115207373, -0.8794220229197808, 0.17857142857142858]
[0.0, -0.18918918918918926, -0.24369747899159644, -0.8584070796460177, -0.843102532318045, -0.8466711499663753, -0.8880842659644503, -0.8933731938216243, 0.17857142857142858]
[0.0, -0.08108108108108114, -0.1428571428571428, -0.831858407079646, -0.7605808393837435, -0.7579018157363819, -0.8512179065174457, -0.83756851021425, 0.17857142857142858]
[0.0, 0.09459459459459452, -0.008403361344537785, -0.8141592920353982, -0.551620329378431, -0.527908540685945, -0.6668861092824226, -0.733931240657698, 0.17857142857142858]
[0.0, -0.20270270270270274, -0.2773109243697478, -0.831858407079646, -0.8370816362670445, -0.8231338264963013, -0.8933508887425938, -0.8804185351270553, 0.17857142857142858]
[0.0, -0.013513513513513487, -0.025210084033613467, -0.7964601769911503, -0.6153709934478484, -0.6395427034297244, -0.7090190915075708, -0.7428998505231689, 0.17857142857142858]
[0.0, -0.013513513513513487, -0.09243697478991586, -0.8230088495575221, -0.7063927749247388, -0.7525218560860794, -0.7735352205398289, -0.783756851021425, 0.17857142857142858]
[0.0, -0.5, -0.5126050420168067, -0.8761061946902655, -0.9362493359305826, -0.9515803631472763, -0.9486504279131007, -0.9431988041853513, 0.17857142857142858]
[0.0, 0.013513513513513598, -0.008403361344537785, -0.7787610619469026, -0.6631839914999115, -0.7007397444519167, -0.7669519420671495, -0.7678126557050323, 0.17857142857142858]
[-1.0, 0.06756756756756754, 0.025210084033613578, -0.8053097345132743, -0.6497255179741456, -0.6825823806321454, -0.6668861092824226, -0.7438963627304434, 0.17857142857142858]
[-1.0, 0.04054054054054057, -0.008403361344537785, -0.7964601769911503, -0.6755799539578538, -0.7289845326160054, -0.7077024358130349, -0.770802192326856, 0.17857142857142858]
[0.0, -0.391891891891892, -0.4453781512605042, -0.8584070796460177, -0.9125199220825218, -0.9273705447209146, -0.9315339038841343, -0.9252615844544095, 0.17857142857142858]
[0.0, -0.2702702702702704, -0.2605042016806721, -0.831858407079646, -0.860102709403223, -0.8997982515131137, -0.8604344963791969, -0.8634778276033881, 0.17857142857142858]
[0.0, 0.04054054054054057, -0.025210084033613467, -0.7964601769911503, -0.7028510713653268, -0.746469401479489, -0.7327188940092166, -0.7817638266068759, 0.17857142857142858]
[0.0, -0.108108108108108, -0.17647058823529405, -0.8141592920353982, -0.7860811050115105, -0.8056489576328179, -0.8406846609611587, -0.8425510712506228, 0.17857142857142858]
[0.0, -0.3513513513513513, -0.39495798319327735, -0.9026548672566371, -0.8944572339295201, -0.9139206455951581, -0.9302172481895984, -0.9252615844544095, 0.17857142857142858]
[0.0, -0.05405405405405406, -0.042016806722688926, -0.8141592920353982, -0.7258721445015053, -0.7303295225285811, -0.7630019749835418, -0.8276033881415047, 0.17857142857142858]
[0.0, -0.04054054054054057, -0.042016806722688926, -0.8141592920353982, -0.6893925978395609, -0.6805648957632819, -0.80513495720869, -0.7887394120577977, 0.17857142857142858]
[0.0, -0.33783783783783783, -0.4285714285714285, -0.8495575221238938, -0.9011864706924031, -0.9105581708137189, -0.923633969716919, -0.922272047832586, 0.17857142857142858]
[0.0, -0.1216216216216216, -0.2100840336134454, -0.8053097345132743, -0.7683725872144502, -0.7484868863483525, -0.881500987491771, -0.8385650224215246, 0.17857142857142858]
[0.0, -0.17567567567567566, -0.22689075630252098, -0.8495575221238938, -0.8335399327076324, -0.8466711499663753, -0.8946675444371297, -0.8634778276033881, 0.17857142857142858]
[0.0, -0.20270270270270274, -0.2100840336134454, -0.8584070796460177, -0.8211439702496901, -0.8560860793544048, -0.8525345622119815, -0.8634778276033881, 0.17857142857142858]
[0.0, -0.3648648648648649, -0.4285714285714285, -0.8672566371681416, -0.8916238710819905, -0.9139206455951581, -0.9038841342988808, -0.9302441454907823, 0.17857142857142858]
[0.0, -0.027027027027027084, -0.07563025210084018, -0.8053097345132743, -0.7088719674163273, -0.7249495628782785, -0.7485187623436471, -0.811659192825112, 0.17857142857142858]
[0.0, -0.5135135135135136, -0.5294117647058822, -0.8761061946902655, -0.9493536391004073, -0.9670477471418965, -0.9486504279131007, -0.9531639262580966, 0.17857142857142858]
[0.0, -0.06756756756756765, -0.1428571428571428, -0.831858407079646, -0.8037896228085709, -0.832548755884331, -0.8670177748518763, -0.8276033881415047, 0.17857142857142858]
[0.0, -0.33783783783783783, -0.39495798319327735, -0.8584070796460177, -0.8962280857092262, -0.9152656355077338, -0.9196840026333114, -0.9133034379671151, 0.17857142857142858]
[1.0, 0.1351351351351351, 0.1596638655462186, -0.7256637168141593, -0.42872321586683193, -0.6859448554135845, -0.6971691902567478, -0.30543099152964615, 0.17857142857142858]
[0.0, -0.5540540540540542, -0.5630252100840336, -0.8761061946902655, -0.9507703205241721, -0.9663752521856086, -0.9539170506912442, -0.9531639262580966, 0.17857142857142858]
[0.0, -0.09459459459459463, -0.09243697478991586, -0.8230088495575221, -0.771560120417921, -0.8238063214525891, -0.8117182356813692, -0.7917289486796213, 0.17857142857142858]
[0.0, -0.16216216216216217, -0.22689075630252098, -0.8407079646017699, -0.8257481848769258, -0.8755884330867518, -0.8275181040157998, -0.8634778276033881, 0.17857142857142858]
[1.0, 0.14864864864864868, 0.12605042016806745, -0.7610619469026548, -0.5342659819373119, -0.578345662407532, -0.597103357472021, -0.6910812157448929, 0.17857142857142858]
[0.0, -0.1216216216216216, -0.19327731092436973, -0.831858407079646, -0.8229148220293961, -0.8527236045729657, -0.8499012508229098, -0.8714499252615844, 0.17857142857142858]
[0.0, -0.1216216216216216, -0.10924369747899154, -0.831858407079646, -0.7549141136886843, -0.7404169468728985, -0.8617511520737328, -0.8295964125560538, 0.17857142857142858]
[-1.0, 0.5810810810810814, 0.41176470588235303, -0.6814159292035398, -0.03134407650079696, -0.13920645595158065, -0.22712310730743923, -0.3353263577478822, 0.17857142857142858]
[0.0, -0.013513513513513487, -0.07563025210084018, -0.7610619469026548, -0.7113511599079158, -0.7821116341627439, -0.7366688610928243, -0.7658196312904832, 0.17857142857142858]
