options: {'left_index': True, 'discretize_groups': 3, 'order_results': True, 'rename_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
          RI     Na    Mg    Al     Si     K     Ca    Ba    Fe  result
Pandas(Index=26, RI=1.5182899999999999, Na=13.24, Mg=3.8999999999999999, Al=1.4099999999999999, Si=72.329999999999998, K=0.55000000000000004, Ca=8.3100000000000005, Ba=0.0, Fe=0.10000000000000001, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=8, RI=1.52664, Na=11.23, Mg=0.0, Al=0.77000000000000002, Si=73.209999999999994, K=0.0, Ca=14.68, Ba=0.0, Fe=0.0, result=2)
nearest rows: {15: 2.272928413324975}
The nearest 1 neighbors are: 
Pandas(Index=15, RI=1.52475, Na=11.449999999999999, Mg=0.0, Al=1.8799999999999999, Si=72.189999999999998, K=0.81000000000000005, Ca=13.24, Ba=0.0, Fe=0.34000000000000002, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=9, RI=1.5168999999999999, Na=13.33, Mg=3.54, Al=1.6100000000000001, Si=72.540000000000006, K=0.68000000000000005, Ca=8.1099999999999994, Ba=0.0, Fe=0.0, result=2)
nearest rows: {143: 0.19646934239213984}
The nearest 1 neighbors are: 
Pandas(Index=143, RI=1.5164500000000001, Na=13.4, Mg=3.4900000000000002, Al=1.52, Si=72.650000000000006, K=0.67000000000000004, Ca=8.0800000000000001, Ba=0.0, Fe=0.10000000000000001, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=10, RI=1.5217700000000001, Na=13.75, Mg=1.01, Al=1.3600000000000001, Si=72.189999999999998, K=0.33000000000000002, Ca=11.140000000000001, Ba=0.0, Fe=0.0, result=2)
nearest rows: {36: 1.4304545440173915}
The nearest 1 neighbors are: 
Pandas(Index=36, RI=1.5222200000000001, Na=14.43, Mg=0.0, Al=1.0, Si=72.670000000000002, K=0.10000000000000001, Ca=11.52, Ba=0.0, Fe=0.080000000000000002, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=11, RI=1.5159200000000002, Na=12.859999999999999, Mg=3.52, Al=2.1200000000000001, Si=72.659999999999997, K=0.68999999999999995, Ca=7.9699999999999998, Ba=0.0, Fe=0.0, result=2)
nearest rows: {85: 0.3000000006666686}
The nearest 1 neighbors are: 
Pandas(Index=85, RI=1.5159, Na=12.82, Mg=3.52, Al=1.8999999999999999, Si=72.859999999999999, K=0.68999999999999995, Ca=7.9699999999999998, Ba=0.0, Fe=0.0, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=12, RI=1.5157399999999999, Na=14.859999999999999, Mg=3.6699999999999999, Al=1.74, Si=71.870000000000005, K=0.16, Ca=7.3600000000000003, Ba=0.0, Fe=0.12, result=2)
nearest rows: {61: 1.3623148665415039}
The nearest 1 neighbors are: 
Pandas(Index=61, RI=1.51708, Na=13.720000000000001, Mg=3.6800000000000002, Al=1.8100000000000001, Si=72.060000000000002, K=0.64000000000000001, Ca=7.8799999999999999, Ba=0.0, Fe=0.0, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=13, RI=1.5165500000000001, Na=12.75, Mg=2.8500000000000001, Al=1.4399999999999999, Si=73.269999999999996, K=0.56999999999999995, Ca=8.7899999999999991, Ba=0.11, Fe=0.22, result=2)
nearest rows: {24: 0.4785419872905578}
The nearest 1 neighbors are: 
Pandas(Index=24, RI=1.5181100000000001, Na=12.960000000000001, Mg=2.96, Al=1.4299999999999999, Si=72.920000000000002, K=0.59999999999999998, Ca=8.7899999999999991, Ba=0.14000000000000001, Fe=0.0, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=14, RI=1.51841, Na=12.93, Mg=3.7400000000000002, Al=1.1100000000000001, Si=72.280000000000001, K=0.64000000000000001, Ca=8.9600000000000009, Ba=0.0, Fe=0.22, result=2)
nearest rows: {123: 0.24979991993593645}
The nearest 1 neighbors are: 
Pandas(Index=123, RI=1.51841, Na=13.02, Mg=3.6200000000000001, Al=1.0600000000000001, Si=72.340000000000003, K=0.64000000000000001, Ca=9.1300000000000008, Ba=0.0, Fe=0.14999999999999999, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=15, RI=1.5183200000000001, Na=13.33, Mg=3.3399999999999999, Al=1.54, Si=72.140000000000001, K=0.56000000000000005, Ca=8.9900000000000002, Ba=0.0, Fe=0.0, result=3)
nearest rows: {58: 0.30935467282715973}
The nearest 1 neighbors are: 
Pandas(Index=58, RI=1.51776, Na=13.529999999999999, Mg=3.4100000000000001, Al=1.52, Si=72.040000000000006, K=0.57999999999999996, Ca=8.7899999999999991, Ba=0.0, Fe=0.0, result=3)
the 1 nearest are: [3]
guess: 3
actual: 3

point is: Pandas(Index=16, RI=1.5166500000000001, Na=13.140000000000001, Mg=3.4500000000000002, Al=1.76, Si=72.480000000000004, K=0.59999999999999998, Ca=8.3800000000000008, Ba=0.0, Fe=0.17000000000000001, result=3)
nearest rows: {89: 0.38858743366197285}
The nearest 1 neighbors are: 
Pandas(Index=89, RI=1.51709, Na=13.0, Mg=3.4700000000000002, Al=1.79, Si=72.719999999999999, K=0.66000000000000003, Ca=8.1799999999999997, Ba=0.0, Fe=0.0, result=2)
the 1 nearest are: [2]
guess: 2
actual: 3

point is: Pandas(Index=17, RI=1.52369, Na=13.44, Mg=0.0, Al=1.5800000000000001, Si=72.219999999999999, K=0.32000000000000001, Ca=12.24, Ba=0.0, Fe=0.0, result=5)
nearest rows: {135: 0.32343566222666276}
The nearest 1 neighbors are: 
Pandas(Index=135, RI=1.5204299999999999, Na=13.380000000000001, Mg=0.0, Al=1.3999999999999999, Si=72.25, K=0.33000000000000002, Ca=12.5, Ba=0.0, Fe=0.0, result=5)
the 1 nearest are: [5]
guess: 5
actual: 5

point is: Pandas(Index=18, RI=1.5129900000000001, Na=14.4, Mg=1.74, Al=1.54, Si=74.549999999999997, K=0.0, Ca=7.5899999999999999, Ba=0.0, Fe=0.0, result=6)
nearest rows: {82: 2.3763426988757317}
The nearest 1 neighbors are: 
Pandas(Index=82, RI=1.5151399999999999, Na=14.85, Mg=0.0, Al=2.4199999999999999, Si=73.719999999999999, K=0.0, Ca=8.3900000000000006, Ba=0.56000000000000005, Fe=0.0, result=7)
the 1 nearest are: [7]
guess: 7
actual: 6

point is: Pandas(Index=19, RI=1.51508, Na=15.15, Mg=0.0, Al=2.25, Si=73.5, K=0.0, Ca=8.3399999999999999, Ba=0.63, Fe=0.0, result=7)
nearest rows: {82: 0.41797129518664311}
The nearest 1 neighbors are: 
Pandas(Index=82, RI=1.5151399999999999, Na=14.85, Mg=0.0, Al=2.4199999999999999, Si=73.719999999999999, K=0.0, Ca=8.3900000000000006, Ba=0.56000000000000005, Fe=0.0, result=7)
the 1 nearest are: [7]
guess: 7
actual: 7

point is: Pandas(Index=20, RI=1.51685, Na=14.92, Mg=0.0, Al=1.99, Si=73.060000000000002, K=0.0, Ca=8.4000000000000004, Ba=1.5900000000000001, Fe=0.0, result=7)
nearest rows: {147: 0.2137757537701592}
The nearest 1 neighbors are: 
Pandas(Index=147, RI=1.5165799999999998, Na=14.800000000000001, Mg=0.0, Al=1.99, Si=73.109999999999999, K=0.0, Ca=8.2799999999999994, Ba=1.71, Fe=0.0, result=7)
the 1 nearest are: [7]
guess: 7
actual: 7

point is: Pandas(Index=21, RI=1.51613, Na=13.880000000000001, Mg=1.78, Al=1.79, Si=73.099999999999994, K=0.0, Ca=8.6699999999999999, Ba=0.76000000000000001, Fe=0.0, result=7)
nearest rows: {84: 1.1891617686841407}
The nearest 1 neighbors are: 
Pandas(Index=84, RI=1.5185200000000001, Na=14.09, Mg=2.1899999999999999, Al=1.6599999999999999, Si=72.670000000000002, K=0.0, Ca=9.3200000000000003, Ba=0.0, Fe=0.0, result=6)
the 1 nearest are: [6]
guess: 6
actual: 7
nearest rows: {53: 0.12649116332771962}
The nearest 1 neighbors are: 
Pandas(Index=53, RI=1.5175100000000001, Na=12.81, Mg=3.5699999999999998, Al=1.3500000000000001, Si=73.019999999999996, K=0.62, Ca=8.5899999999999999, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {128: 0.27037011669191446}
The nearest 1 neighbors are: 
Pandas(Index=128, RI=1.5217200000000002, Na=13.51, Mg=3.8599999999999999, Al=0.88, Si=71.790000000000006, K=0.23000000000000001, Ca=9.5399999999999991, Ba=0.0, Fe=0.11, result=1)
guess: 1.0
actual: 1
nearest rows: {6: 0.27331303371775206}
The nearest 1 neighbors are: 
Pandas(Index=6, RI=1.51742, Na=13.27, Mg=3.6200000000000001, Al=1.24, Si=73.079999999999998, K=0.55000000000000004, Ca=8.0700000000000003, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {72: 0.10630644806407846}
The nearest 1 neighbors are: 
Pandas(Index=72, RI=1.51824, Na=12.869999999999999, Mg=3.48, Al=1.29, Si=72.950000000000003, K=0.59999999999999998, Ca=8.4299999999999997, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {31: 0.25980836091242093}
The nearest 1 neighbors are: 
Pandas(Index=31, RI=1.5164500000000001, Na=13.44, Mg=3.6099999999999999, Al=1.54, Si=72.390000000000001, K=0.66000000000000003, Ca=8.0299999999999994, Ba=0.0, Fe=0.0, result=2)
guess: 2.0
actual: 2
nearest rows: {46: 2.1583333053307587}
The nearest 1 neighbors are: 
Pandas(Index=46, RI=1.5241, Na=13.83, Mg=2.8999999999999999, Al=1.1699999999999999, Si=71.150000000000006, K=0.080000000000000002, Ca=10.789999999999999, Ba=0.0, Fe=0.0, result=2)
guess: 2.0
actual: 7
remove row: Pandas(Index=5, RI=1.52247, Na=14.859999999999999, Mg=2.2000000000000002, Al=2.0600000000000001, Si=70.260000000000005, K=0.76000000000000001, Ca=9.7599999999999998, Ba=0.0, Fe=0.0, result=7)
nearest rows: {33: 0.14933184556550594}
The nearest 1 neighbors are: 
Pandas(Index=33, RI=1.5174299999999998, Na=13.300000000000001, Mg=3.6000000000000001, Al=1.1399999999999999, Si=73.090000000000003, K=0.57999999999999996, Ca=8.1699999999999999, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {50: 0.28809755726142616}
The nearest 1 neighbors are: 
Pandas(Index=50, RI=1.51766, Na=13.210000000000001, Mg=3.6899999999999999, Al=1.29, Si=72.609999999999999, K=0.56999999999999995, Ca=8.2200000000000006, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 2
remove row: Pandas(Index=7, RI=1.5181100000000001, Na=13.33, Mg=3.8500000000000001, Al=1.25, Si=72.780000000000001, K=0.52000000000000002, Ca=8.1199999999999992, Ba=0.0, Fe=0.0, result=2)
nearest rows: {55: 0.2066414905095294}
The nearest 1 neighbors are: 
Pandas(Index=55, RI=1.5159, Na=13.02, Mg=3.5800000000000001, Al=1.51, Si=73.120000000000005, K=0.68999999999999995, Ca=7.96, Ba=0.0, Fe=0.0, result=2)
guess: 2.0
actual: 2
nearest rows: {45: 0.18708379967277397}
The nearest 1 neighbors are: 
Pandas(Index=45, RI=1.5177799999999999, Na=13.210000000000001, Mg=2.8100000000000001, Al=1.29, Si=72.980000000000004, K=0.51000000000000001, Ca=9.0199999999999996, Ba=0.0, Fe=0.089999999999999997, result=1)
guess: 1.0
actual: 1
nearest rows: {29: 0.26551947743997995}
The nearest 1 neighbors are: 
Pandas(Index=29, RI=1.5229999999999999, Na=13.31, Mg=3.5800000000000001, Al=0.81999999999999995, Si=71.989999999999995, K=0.12, Ca=10.17, Ba=0.0, Fe=0.029999999999999999, result=1)
guess: 1.0
actual: 1
nearest rows: {105: 1.5359036683334015}
The nearest 1 neighbors are: 
Pandas(Index=105, RI=1.5191600000000001, Na=14.15, Mg=0.0, Al=2.0899999999999999, Si=72.739999999999995, K=0.0, Ca=10.880000000000001, Ba=0.0, Fe=0.0, result=6)
guess: 6.0
actual: 6
nearest rows: {2: 0.30463283867632784}
The nearest 1 neighbors are: 
Pandas(Index=2, RI=1.5175399999999999, Na=13.48, Mg=3.7400000000000002, Al=1.1699999999999999, Si=72.989999999999995, K=0.58999999999999997, Ca=8.0299999999999994, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 2
remove row: Pandas(Index=12, RI=1.5164600000000001, Na=13.41, Mg=3.5499999999999998, Al=1.25, Si=72.810000000000002, K=0.68000000000000005, Ca=8.0999999999999996, Ba=0.0, Fe=0.0, result=2)
nearest rows: {42: 0.38065762884775783}
The nearest 1 neighbors are: 
Pandas(Index=42, RI=1.518, Na=13.710000000000001, Mg=3.9300000000000002, Al=1.54, Si=71.810000000000002, K=0.54000000000000004, Ca=8.2100000000000009, Ba=0.0, Fe=0.14999999999999999, result=2)
guess: 2.0
actual: 2
nearest rows: {147: 2.6253767335184484}
The nearest 1 neighbors are: 
Pandas(Index=147, RI=1.5165799999999998, Na=14.800000000000001, Mg=0.0, Al=1.99, Si=73.109999999999999, K=0.0, Ca=8.2799999999999994, Ba=1.71, Fe=0.0, result=7)
guess: 7.0
actual: 7
nearest rows: {135: 2.2028433131750442}
The nearest 1 neighbors are: 
Pandas(Index=135, RI=1.5204299999999999, Na=13.380000000000001, Mg=0.0, Al=1.3999999999999999, Si=72.25, K=0.33000000000000002, Ca=12.5, Ba=0.0, Fe=0.0, result=5)
guess: 5.0
actual: 2
remove row: Pandas(Index=15, RI=1.52475, Na=11.449999999999999, Mg=0.0, Al=1.8799999999999999, Si=72.189999999999998, K=0.81000000000000005, Ca=13.24, Ba=0.0, Fe=0.34000000000000002, result=2)
nearest rows: {124: 0.23430929644382648}
The nearest 1 neighbors are: 
Pandas(Index=124, RI=1.52213, Na=14.210000000000001, Mg=3.8199999999999998, Al=0.46999999999999997, Si=71.769999999999996, K=0.11, Ca=9.5700000000000003, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 3
remove row: Pandas(Index=16, RI=1.52121, Na=14.029999999999999, Mg=3.7599999999999998, Al=0.57999999999999996, Si=71.790000000000006, K=0.11, Ca=9.6500000000000004, Ba=0.0, Fe=0.0, result=3)
nearest rows: {53: 0.15843046297982047}
The nearest 1 neighbors are: 
Pandas(Index=53, RI=1.5175100000000001, Na=12.81, Mg=3.5699999999999998, Al=1.3500000000000001, Si=73.019999999999996, K=0.62, Ca=8.5899999999999999, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {38: 5.9643527498715239}
The nearest 1 neighbors are: 
Pandas(Index=38, RI=1.5151399999999999, Na=14.01, Mg=2.6800000000000002, Al=3.5, Si=69.890000000000001, K=1.6799999999999999, Ca=5.8700000000000001, Ba=2.2000000000000002, Fe=0.0, result=5)
guess: 5.0
actual: 5
nearest rows: {121: 0.27333970147053144}
The nearest 1 neighbors are: 
Pandas(Index=121, RI=1.5206500000000001, Na=14.359999999999999, Mg=0.0, Al=2.02, Si=73.420000000000002, K=0.0, Ca=8.4399999999999995, Ba=1.6399999999999999, Fe=0.0, result=7)
guess: 7.0
actual: 7
nearest rows: {60: 1.6944642398410197}
The nearest 1 neighbors are: 
Pandas(Index=60, RI=1.52119, Na=12.970000000000001, Mg=0.33000000000000002, Al=1.51, Si=73.390000000000001, K=0.13, Ca=11.27, Ba=0.0, Fe=0.28000000000000003, result=5)
guess: 5.0
actual: 2
remove row: Pandas(Index=20, RI=1.5181799999999999, Na=13.720000000000001, Mg=0.0, Al=0.56000000000000005, Si=74.450000000000003, K=0.0, Ca=10.99, Ba=0.0, Fe=0.0, result=2)
nearest rows: {142: 0.18439095015753793}
The nearest 1 neighbors are: 
Pandas(Index=142, RI=1.5160200000000001, Na=14.85, Mg=0.0, Al=2.3799999999999999, Si=73.280000000000001, K=0.0, Ca=8.7599999999999998, Ba=0.64000000000000001, Fe=0.089999999999999997, result=7)
guess: 7.0
actual: 7
nearest rows: {70: 0.25573724327911423}
The nearest 1 neighbors are: 
Pandas(Index=70, RI=1.51779, Na=13.210000000000001, Mg=3.3900000000000001, Al=1.3300000000000001, Si=72.760000000000005, K=0.58999999999999997, Ca=8.5899999999999999, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 3
remove row: Pandas(Index=22, RI=1.5165500000000001, Na=13.41, Mg=3.3900000000000001, Al=1.28, Si=72.640000000000001, K=0.52000000000000002, Ca=8.6500000000000004, Ba=0.0, Fe=0.0, result=3)
nearest rows: {112: 0.19773840319978433}
The nearest 1 neighbors are: 
Pandas(Index=112, RI=1.51736, Na=12.779999999999999, Mg=3.6200000000000001, Al=1.29, Si=72.790000000000006, K=0.58999999999999997, Ca=8.6999999999999993, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 2
remove row: Pandas(Index=23, RI=1.51667, Na=12.94, Mg=3.6099999999999999, Al=1.26, Si=72.75, K=0.56000000000000005, Ca=8.5999999999999996, Ba=0.0, Fe=0.0, result=2)
nearest rows: {119: 0.41207072220675883}
The nearest 1 neighbors are: 
Pandas(Index=119, RI=1.5165999999999999, Na=12.99, Mg=3.1800000000000002, Al=1.23, Si=72.969999999999999, K=0.57999999999999996, Ca=8.8100000000000005, Ba=0.0, Fe=0.23999999999999999, result=2)
guess: 2.0
actual: 2
nearest rows: {17: 0.35369480078169069}
The nearest 1 neighbors are: 
Pandas(Index=17, RI=1.51797, Na=12.74, Mg=3.48, Al=1.3500000000000001, Si=72.959999999999994, K=0.64000000000000001, Ca=8.6799999999999997, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {69: 0.22449950757184245}
The nearest 1 neighbors are: 
Pandas(Index=69, RI=1.5184600000000001, Na=13.41, Mg=3.8900000000000001, Al=1.3300000000000001, Si=72.379999999999995, K=0.51000000000000001, Ca=8.2799999999999994, Ba=0.0, Fe=0.0, result=2)
guess: 2.0
actual: 2
nearest rows: {142: 0.35071356532076409}
The nearest 1 neighbors are: 
Pandas(Index=142, RI=1.5160200000000001, Na=14.85, Mg=0.0, Al=2.3799999999999999, Si=73.280000000000001, K=0.0, Ca=8.7599999999999998, Ba=0.64000000000000001, Fe=0.089999999999999997, result=7)
guess: 7.0
actual: 7
nearest rows: {99: 0.48384043082405059}
The nearest 1 neighbors are: 
Pandas(Index=99, RI=1.5176799999999999, Na=12.56, Mg=3.52, Al=1.4299999999999999, Si=73.150000000000006, K=0.56999999999999995, Ca=8.5399999999999991, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 3
remove row: Pandas(Index=28, RI=1.5164299999999999, Na=12.16, Mg=3.52, Al=1.3500000000000001, Si=72.890000000000001, K=0.56999999999999995, Ca=8.5299999999999994, Ba=0.0, Fe=0.0, result=3)
nearest rows: {10: 0.26551947743997995}
The nearest 1 neighbors are: 
Pandas(Index=10, RI=1.52223, Na=13.210000000000001, Mg=3.77, Al=0.79000000000000004, Si=71.989999999999995, K=0.13, Ca=10.02, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {144: 0.38987184766279193}
The nearest 1 neighbors are: 
Pandas(Index=144, RI=1.5160499999999999, Na=12.9, Mg=3.4399999999999999, Al=1.45, Si=73.060000000000002, K=0.44, Ca=8.2699999999999996, Ba=0.0, Fe=0.0, result=2)
guess: 2.0
actual: 2
nearest rows: {118: 0.17262677920879033}
The nearest 1 neighbors are: 
Pandas(Index=118, RI=1.5165200000000001, Na=13.56, Mg=3.5699999999999998, Al=1.47, Si=72.450000000000003, K=0.64000000000000001, Ca=7.96, Ba=0.0, Fe=0.0, result=2)
guess: 2.0
actual: 2
nearest rows: {108: 0.61846584416603134}
The nearest 1 neighbors are: 
Pandas(Index=108, RI=1.5190900000000001, Na=13.890000000000001, Mg=3.5299999999999998, Al=1.3200000000000001, Si=71.810000000000002, K=0.51000000000000001, Ca=8.7799999999999994, Ba=0.11, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {6: 0.14933184556550594}
The nearest 1 neighbors are: 
Pandas(Index=6, RI=1.51742, Na=13.27, Mg=3.6200000000000001, Al=1.24, Si=73.079999999999998, K=0.55000000000000004, Ca=8.0700000000000003, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {121: 0.23960912253084174}
The nearest 1 neighbors are: 
Pandas(Index=121, RI=1.5206500000000001, Na=14.359999999999999, Mg=0.0, Al=2.02, Si=73.420000000000002, K=0.0, Ca=8.4399999999999995, Ba=1.6399999999999999, Fe=0.0, result=7)
guess: 7.0
actual: 7
nearest rows: {60: 0.75861864596119677}
The nearest 1 neighbors are: 
Pandas(Index=60, RI=1.52119, Na=12.970000000000001, Mg=0.33000000000000002, Al=1.51, Si=73.390000000000001, K=0.13, Ca=11.27, Ba=0.0, Fe=0.28000000000000003, result=5)
guess: 5.0
actual: 5
nearest rows: {105: 1.3028466385572772}
The nearest 1 neighbors are: 
Pandas(Index=105, RI=1.5191600000000001, Na=14.15, Mg=0.0, Al=2.0899999999999999, Si=72.739999999999995, K=0.0, Ca=10.880000000000001, Ba=0.0, Fe=0.0, result=6)
guess: 6.000000000000001
actual: 2
remove row: Pandas(Index=36, RI=1.5222200000000001, Na=14.43, Mg=0.0, Al=1.0, Si=72.670000000000002, K=0.10000000000000001, Ca=11.52, Ba=0.0, Fe=0.080000000000000002, result=2)
nearest rows: {107: 0.19364921791734685}
The nearest 1 neighbors are: 
Pandas(Index=107, RI=1.5176100000000001, Na=12.81, Mg=3.54, Al=1.23, Si=73.239999999999995, K=0.57999999999999996, Ca=8.3900000000000006, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {78: 2.0736948901899717}
The nearest 1 neighbors are: 
Pandas(Index=78, RI=1.5183799999999998, Na=14.32, Mg=3.2599999999999998, Al=2.2200000000000002, Si=71.25, K=1.46, Ca=5.79, Ba=1.6299999999999999, Fe=0.0, result=7)
guess: 7.0
actual: 5
remove row: Pandas(Index=38, RI=1.5151399999999999, Na=14.01, Mg=2.6800000000000002, Al=3.5, Si=69.890000000000001, K=1.6799999999999999, Ca=5.8700000000000001, Ba=2.2000000000000002, Fe=0.0, result=5)
nearest rows: {41: 0.28495621435582397}
The nearest 1 neighbors are: 
Pandas(Index=41, RI=1.5159, Na=13.24, Mg=3.3399999999999999, Al=1.47, Si=73.099999999999994, K=0.39000000000000001, Ca=8.2200000000000006, Ba=0.0, Fe=0.0, result=2)
guess: 2.0
actual: 2
nearest rows: {71: 0.2334533702905143}
The nearest 1 neighbors are: 
Pandas(Index=71, RI=1.5168700000000002, Na=13.23, Mg=3.54, Al=1.48, Si=72.840000000000003, K=0.56000000000000005, Ca=8.0999999999999996, Ba=0.0, Fe=0.0, result=2)
guess: 2.0
actual: 2
nearest rows: {39: 0.28495621435582397}
The nearest 1 neighbors are: 
Pandas(Index=39, RI=1.51569, Na=13.24, Mg=3.4900000000000002, Al=1.47, Si=73.25, K=0.38, Ca=8.0299999999999994, Ba=0.0, Fe=0.0, result=2)
guess: 2.0
actual: 2
nearest rows: {13: 0.38065762884775783}
The nearest 1 neighbors are: 
Pandas(Index=13, RI=1.5184799999999998, Na=13.640000000000001, Mg=3.8700000000000001, Al=1.27, Si=71.959999999999994, K=0.54000000000000004, Ca=8.3200000000000003, Ba=0.0, Fe=0.32000000000000001, result=2)
guess: 2.0
actual: 2
nearest rows: {66: 0.21702973160376393}
The nearest 1 neighbors are: 
Pandas(Index=66, RI=1.5178399999999999, Na=13.08, Mg=3.4900000000000002, Al=1.28, Si=72.859999999999999, K=0.59999999999999998, Ca=8.4900000000000002, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 3
remove row: Pandas(Index=43, RI=1.5164600000000001, Na=13.039999999999999, Mg=3.3999999999999999, Al=1.26, Si=73.010000000000005, K=0.52000000000000002, Ca=8.5800000000000001, Ba=0.0, Fe=0.0, result=3)
nearest rows: {109: 0.35372215084724279}
The nearest 1 neighbors are: 
Pandas(Index=109, RI=1.52227, Na=14.17, Mg=3.8100000000000001, Al=0.78000000000000003, Si=71.349999999999994, K=0.0, Ca=9.6899999999999995, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {9: 0.18708379967277397}
The nearest 1 neighbors are: 
Pandas(Index=9, RI=1.51837, Na=13.140000000000001, Mg=2.8399999999999999, Al=1.28, Si=72.849999999999994, K=0.55000000000000004, Ca=9.0700000000000003, Ba=0.0, Fe=0.0, result=1)
guess: 1.0
actual: 1
nearest rows: {87: 1.1757592961571754}
