options: {'left_index': True, 'order_results': True, 'normalize_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
           RI        Na        Mg        Al        Si         K        Ca        Ba        Fe  result
4  -0.523266  0.224060 -1.000000  0.059190  0.178571 -1.000000 -0.470260  0.085714 -1.000000      7
5  -0.510097 -0.227068  0.621381 -0.227414 -0.028571 -0.790660 -0.516729 -1.000000  0.137255      2
6  -0.546971 -0.215038  0.590200 -0.202492  0.092857 -0.803543 -0.542751 -1.000000 -1.000000      2
7  -0.437226 -0.272180  0.608018 -0.526480  0.225000 -0.816425 -0.477695 -1.000000 -1.000000      1
8  -0.417032 -0.124812  0.625835 -0.775701  0.139286 -0.980676 -0.349442 -1.000000 -1.000000      3
9  -0.391572 -0.187970  0.278396 -0.439252  0.082143 -0.822866 -0.330855 -1.000000 -1.000000      1
10 -0.985953 -0.109774  0.425390 -0.052960  0.071429 -0.433172 -1.000000 -0.244444 -1.000000      7
11 -0.089552 -0.302256  0.625835 -0.638629 -0.139286 -0.938808 -0.178439 -1.000000 -0.333333      1
12 -0.425812 -0.121805  0.630290 -0.489097  0.057143 -0.964573 -0.410781 -1.000000 -1.000000      3
13 -0.373134  0.121805 -0.002227 -0.171340 -0.082143 -1.000000 -0.288104 -1.000000 -1.000000      6
14 -0.310799 -0.169925  0.550111 -0.339564 -0.235714 -0.822866 -0.336431 -1.000000 -1.000000      1
15 -0.521510 -0.320301  0.416481 -0.414330  0.128571 -0.813205 -0.371747 -1.000000 -0.058824      2
16 -0.393327 -0.317293  0.692650 -0.507788  0.164286 -0.819646 -0.451673 -1.000000 -0.529412      2
17 -0.035996  0.046617  0.701559 -0.887850 -0.300000 -0.964573 -0.230483 -1.000000 -1.000000      1
18 -0.165935  0.091729 -1.000000  0.077882  0.289286 -1.000000 -0.440520  0.041270 -1.000000      7
19 -0.252853  0.215038  0.670379 -1.000000 -0.210714 -0.990338 -0.336431 -1.000000 -1.000000      1
20 -0.572432  0.239098 -1.000000  0.302181  0.239286 -1.000000 -0.381041 -0.593651 -0.647059      7
21 -0.562774 -0.040602  0.567929 -0.401869  0.096429 -0.880837 -0.533457 -1.000000 -0.450980      2
22 -0.050922  0.091729  0.714922 -0.626168 -0.446429 -0.951691 -0.308550 -1.000000 -1.000000      1
23 -0.432836 -0.049624  0.603563 -0.333333  0.042857 -0.845411 -0.553903 -1.000000 -1.000000      1
24 -0.280948 -0.124812  0.576837 -0.713396  0.014286 -0.948470 -0.356877 -0.904762 -0.058824      3
25 -0.243196 -0.073684  0.594655 -0.358255 -0.317857 -0.961353 -0.397770 -0.561905 -1.000000      1
26 -0.185250 -0.203008 -1.000000 -0.308411 -0.128571 -0.893720  0.314126 -1.000000 -1.000000      5
27 -0.612818 -0.055639 -1.000000  0.401869  0.221429 -0.954911 -0.260223 -0.485714 -0.960784      7
28 -0.569798 -0.347368  0.532294 -0.277259  0.160714 -0.858293 -0.472119 -1.000000 -1.000000      2
29 -0.072871 -0.750376 -0.162584 -0.208723  0.089286 -0.848631  0.111524 -1.000000 -1.000000      5
30 -0.528534 -0.148872  0.590200 -0.264798 -0.057143 -0.793881 -0.529740 -1.000000 -1.000000      2
31 -0.071993 -0.163910  0.719376 -0.632399 -0.292857 -0.925926 -0.236059 -1.000000 -0.568627      1
32 -0.404741 -0.254135  0.550111 -0.302181  0.010714 -0.809984 -0.442379 -1.000000 -1.000000      1
33 -1.000000  1.000000 -1.000000 -0.968847  1.000000 -1.000000 -0.773234 -1.000000 -1.000000      6
34 -0.362599 -0.311278  0.612472 -0.520249 -0.096429 -0.793881 -0.312268 -1.000000 -0.411765      2
35  0.316067 -0.106767 -1.000000 -0.333333 -0.489286 -0.938808  0.488848 -1.000000 -0.607843      2
36 -0.317823 -0.178947  0.706013 -0.395639 -0.021429 -0.816425 -0.483271 -1.000000 -0.450980      2
37 -0.534680 -0.196992  0.554566 -0.233645  0.014286 -0.784219 -0.507435 -1.000000 -0.607843      2
3 final test pred: 
[0.14525467 0.18187414 0.14642508 0.14311864 0.1898928  0.17221037
 0.18238857 0.14816045 0.16751089 0.14828102 0.1636575  0.14817054
 0.16322084 0.19208771 0.19196612 0.15184474 0.18068983 0.172654
 0.1322907  0.16721746 0.20421953 0.16621099]
2 final test pred: 
[0.37897582 0.40603382 0.36915598 0.36578517 0.41393873 0.39770484
 0.40735355 0.37235487 0.35023717 0.36883842 0.34920012 0.36988307
 0.38380496 0.40496786 0.41831468 0.36984051 0.40224702 0.34436256
 0.3294935  0.3242131  0.33608846 0.34859138]
5 final test pred: 
[0.10869821 0.14558172 0.11907549 0.11399655 0.16169947 0.14318428
 0.1535089  0.11861501 0.18308188 0.12172703 0.16317655 0.12483012
 0.13203753 0.17057    0.15829652 0.12711771 0.1540076  0.18861537
 0.11991782 0.17892642 0.2187598  0.15639546]
1 final test pred: 
[0.41176315 0.4283281  0.38393533 0.38459581 0.39766012 0.39787498
 0.39958345 0.38841346 0.32954539 0.37561029 0.33274473 0.36534829
 0.38155007 0.38582458 0.41858649 0.37627698 0.3899384  0.31306086
 0.3133595  0.28264632 0.30315368 0.33323605]
7 final test pred: 
[0.12596221 0.15365835 0.14476277 0.14152676 0.18087295 0.16244062
 0.17184212 0.14406979 0.22223264 0.15312416 0.21619713 0.15910519
 0.16660512 0.19648869 0.16747878 0.15710298 0.17793937 0.2529064
 0.18567161 0.29542915 0.35137337 0.22876847]
6 final test pred: 
[0.10788841 0.14388891 0.11390034 0.1112687  0.15411437 0.13673474
 0.14654135 0.11455659 0.15730963 0.11662356 0.14920631 0.1172095
 0.13101857 0.16108159 0.15275657 0.12098397 0.14667479 0.16710242
 0.11462744 0.16601393 0.20609306 0.14778853]


Test Set:
Possible result classes: [3, 2, 5, 1, 7, 6]
instance confidence[0] = [0.14525467324305924, 0.3789758155460594, 0.10869820573374211, 0.4117631481389596, 0.12596221043822903, 0.10788841383961531]
prediction: 1
instance confidence[1] = [0.18187414282718112, 0.4060338207334016, 0.14558172006814665, 0.42832809874305944, 0.15365835101844721, 0.1438889134899481]
prediction: 1
instance confidence[2] = [0.14642507605605767, 0.3691559809592596, 0.11907548513219898, 0.38393532541003156, 0.1447627711031397, 0.1139003385013093]
prediction: 1
instance confidence[3] = [0.1431186432590079, 0.3657851679218238, 0.113996547955586, 0.384595806385848, 0.14152675800335437, 0.11126869924203948]
prediction: 1
instance confidence[4] = [0.18989280307465473, 0.41393872648245394, 0.1616994747629345, 0.39766012061858463, 0.18087295193603714, 0.15411437164683203]
prediction: 2
instance confidence[5] = [0.172210367407918, 0.39770483940626844, 0.1431842752853646, 0.3978749783346055, 0.16244062454403388, 0.13673473620535775]
prediction: 1
instance confidence[6] = [0.1823885653826694, 0.4073535479301458, 0.1535089012213828, 0.3995834476353874, 0.1718421151415391, 0.14654135321745235]
prediction: 2
instance confidence[7] = [0.14816044812875895, 0.37235486641600574, 0.11861501088530703, 0.388413459094221, 0.14406978683397761, 0.1145565873425069]
prediction: 1
instance confidence[8] = [0.16751089185598464, 0.3502371700956304, 0.183081882627275, 0.32954539016587164, 0.22223263511150318, 0.15730962699234638]
prediction: 2
instance confidence[9] = [0.148281016165602, 0.36883841806213447, 0.12172702777689047, 0.3756102929893735, 0.1531241612293669, 0.11662356198266395]
prediction: 1
instance confidence[10] = [0.16365749797652115, 0.34920011943004303, 0.16317655274591036, 0.3327447323641753, 0.21619712858418555, 0.14920631399643935]
prediction: 2
instance confidence[11] = [0.14817054489282985, 0.36988307196021175, 0.12483011952730547, 0.36534829249941786, 0.15910519138564738, 0.11720949819217548]
prediction: 2
instance confidence[12] = [0.1632208433082548, 0.3838049596246807, 0.1320375327906104, 0.3815500661230091, 0.16660512455386758, 0.1310185716777731]
prediction: 2
instance confidence[13] = [0.19208770737624953, 0.40496785786429923, 0.17057000277593115, 0.3858245835144315, 0.19648868742556336, 0.16108158615633317]
prediction: 2
instance confidence[14] = [0.19196612281016875, 0.4183146768644283, 0.15829652221355703, 0.41858649133657505, 0.167478775067807, 0.1527565666525309]
prediction: 1
instance confidence[15] = [0.15184474403190232, 0.3698405148642764, 0.12711771160020582, 0.376276975314052, 0.1571029758783074, 0.12098397154077849]
prediction: 1
instance confidence[16] = [0.1806898330145429, 0.40224701715061695, 0.1540076004064478, 0.38993839871282554, 0.17793937152429673, 0.14667478861702238]
prediction: 2
instance confidence[17] = [0.17265400259154653, 0.34436255748188216, 0.18861537277877252, 0.31306085913897014, 0.25290640108495865, 0.1671024155836618]
prediction: 2
instance confidence[18] = [0.13229069834763849, 0.32949350482157613, 0.11991781673775692, 0.3133594961731283, 0.18567160837368327, 0.1146274383014443]
prediction: 2
instance confidence[19] = [0.16721746466095697, 0.32421309662245246, 0.17892641802290307, 0.28264631703022697, 0.2954291472834715, 0.16601393248498103]
prediction: 2
instance confidence[20] = [0.2042195274240509, 0.33608845993522024, 0.21875979650684557, 0.30315367583256286, 0.3513733706809133, 0.2060930636360633]
prediction: 7
instance confidence[21] = [0.16621098500598722, 0.3485913844465468, 0.15639545861706047, 0.33323605183029636, 0.22876846717227692, 0.1477885251531681]
prediction: 2
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 2; actual: 1
pred: 1; actual: 1
pred: 2; actual: 1
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 1; actual: 3
pred: 2; actual: 3
pred: 2; actual: 5
pred: 2; actual: 6
pred: 2; actual: 7
pred: 7; actual: 7
pred: 2; actual: 7
classification loss: 11
3 final test pred: 
[0.250072   0.28323396 0.25260813 0.24946198 0.29101179 0.27574803
 0.28464801 0.25397595 0.27837949 0.25464403 0.27317563 0.25506275
 0.26809657 0.29394057 0.29185989 0.25832087 0.28360427 0.28330848
 0.24236536 0.27886867 0.31019143 0.2744436 ]
2 final test pred: 
[0.41392502 0.43104636 0.41040676 0.40844515 0.43569352 0.42638751
 0.43193008 0.41196884 0.40791314 0.41066751 0.40621008 0.41127865
 0.41930821 0.43261695 0.43753321 0.41182322 0.42968221 0.40613912
 0.39199635 0.39640054 0.40648755 0.40584981]
5 final test pred: 
[0.22198572 0.25842005 0.23123805 0.2266099  0.27164667 0.25491012
 0.26447737 0.23118924 0.28461799 0.23396005 0.27002482 0.23656229
 0.24532723 0.27872518 0.26927202 0.23913259 0.2647199  0.28976917
 0.23085271 0.28314871 0.31582201 0.26569247]
1 final test pred: 
[0.42820849 0.44074988 0.41696667 0.41672566 0.42934555 0.42686532
 0.42912441 0.41912959 0.39808753 0.41385621 0.39855275 0.40964663
 0.4187549  0.42481283 0.43817882 0.4148117  0.42491539 0.39146012
 0.38451287 0.3764364  0.39068796 0.39880146]
7 final test pred: 
[0.24034075 0.26913889 0.25475305 0.25163745 0.28860453 0.27283572
 0.28131901 0.25450681 0.31269337 0.26083625 0.30624862 0.26500103
 0.27306961 0.29923787 0.2803547  0.26476298 0.2848612  0.32994313
 0.27834614 0.34858571 0.38405057 0.31219691]
6 final test pred: 
[0.22027137 0.25627586 0.22646881 0.22349203 0.26605254 0.24971424
 0.25912463 0.22720935 0.26842687 0.22927982 0.26031806 0.230194
 0.2435116  0.27208745 0.26489483 0.23381809 0.25913235 0.27627692
 0.22585497 0.2743558  0.3079211  0.25917901]


Test Set:
Possible result classes: [3, 2, 5, 1, 7, 6]
instance confidence[0] = [0.25007200340845404, 0.41392502054607894, 0.22198571803758538, 0.42820848527757227, 0.2403407486029999, 0.2202713650362145]
prediction: 1
instance confidence[1] = [0.2832339609491074, 0.43104636011443676, 0.25842004829328735, 0.44074988172534446, 0.26913888719531387, 0.25627585632856265]
prediction: 1
instance confidence[2] = [0.25260813314142433, 0.4104067566172586, 0.23123804998099062, 0.4169666685215467, 0.25475305307575347, 0.2264688095156646]
prediction: 1
instance confidence[3] = [0.2494619825048608, 0.4084451470583013, 0.2266099022089379, 0.41672566271269745, 0.2516374537976236, 0.22349203199547765]
prediction: 1
instance confidence[4] = [0.2910117854998908, 0.43569351511790466, 0.2716466668740999, 0.42934555061220053, 0.2886045267235476, 0.2660525355587676]
prediction: 2
instance confidence[5] = [0.2757480330374498, 0.42638751423210297, 0.2549101161395381, 0.42686532430980156, 0.27283571563217884, 0.2497142373927183]
prediction: 1
instance confidence[6] = [0.2846480129136169, 0.43193007885266715, 0.26447736968537355, 0.42912440667208207, 0.2813190069966277, 0.2591246341007617]
prediction: 2
instance confidence[7] = [0.2539759518957462, 0.41196884079871815, 0.2311892415553332, 0.4191295925952324, 0.25450681321449337, 0.22720934807639487]
prediction: 1
instance confidence[8] = [0.27837949282051977, 0.4079131387002533, 0.2846179892323805, 0.3980875343795561, 0.31269336808180914, 0.2684268686263207]
prediction: 2
instance confidence[9] = [0.25464403232347343, 0.4106675128259867, 0.23396005259609107, 0.4138562088469814, 0.2608362459255939, 0.2292798211886209]
prediction: 1
instance confidence[10] = [0.27317562594599676, 0.40621008331362035, 0.27002481653051585, 0.3985527493604405, 0.30624861887321536, 0.2603180633104824]
prediction: 2
instance confidence[11] = [0.25506274593712325, 0.4112786484982994, 0.23656229442333043, 0.4096466272924815, 0.2650010294624224, 0.23019400000357879]
prediction: 2
instance confidence[12] = [0.26809657375122475, 0.4193082067968516, 0.24532723160104208, 0.4187549039039017, 0.2730696134627602, 0.24351159550682586]
prediction: 2
instance confidence[13] = [0.29394056504711336, 0.4326169532229012, 0.2787251762287006, 0.4248128276808642, 0.29923786514689577, 0.272087453468174]
prediction: 2
instance confidence[14] = [0.2918598868461425, 0.4375332113517702, 0.26927201538842144, 0.43817882337578234, 0.2803546978271608, 0.26489482618539756]
prediction: 1
instance confidence[15] = [0.25832087479773724, 0.4118232246747857, 0.23913258951523708, 0.4148116999502316, 0.2647629761513524, 0.23381808684784924]
prediction: 1
instance confidence[16] = [0.28360427122736104, 0.4296822122541313, 0.26471989658634787, 0.4249153867858462, 0.2848612010395364, 0.25913235109757704]
prediction: 2
instance confidence[17] = [0.2833084840838498, 0.4061391188979122, 0.2897691661361833, 0.39146012293058885, 0.32994313074563675, 0.2762769203781667]
prediction: 2
instance confidence[18] = [0.24236536138993092, 0.39199635035877134, 0.23085270820026998, 0.3845128748745945, 0.2783461373057975, 0.22585496626045867]
prediction: 2
instance confidence[19] = [0.2788686747843416, 0.39640053828801075, 0.28314871292503413, 0.37643639786483574, 0.34858570956168494, 0.2743557995310173]
prediction: 2
instance confidence[20] = [0.3101914269084664, 0.4064875505474468, 0.31582200535380694, 0.39068796274258505, 0.3840505665068245, 0.3079211039832915]
prediction: 2
instance confidence[21] = [0.2744436026573681, 0.4058498119708552, 0.2656924660606976, 0.39880145879422163, 0.3121969082005665, 0.2591790142975026]
prediction: 2
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 1; actual: 1
pred: 2; actual: 1
pred: 1; actual: 1
pred: 2; actual: 1
pred: 1; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 1; actual: 2
pred: 1; actual: 3
pred: 2; actual: 3
pred: 2; actual: 5
pred: 2; actual: 6
pred: 2; actual: 7
pred: 2; actual: 7
pred: 2; actual: 7
classification loss: 12
3 final test pred: 
[0.46045966 0.46662945 0.46111829 0.46051517 0.4681106  0.46538184
 0.46698681 0.46134689 0.46662656 0.46154024 0.4654931  0.46167997
 0.4640268  0.4687425  0.4681625  0.46227693 0.46684736 0.4675469
 0.45956458 0.46680525 0.4721999  0.4656052 ]
2 final test pred: 
[0.4869275  0.48939671 0.48665583 0.48638563 0.49005138 0.48878679
 0.48954023 0.48684004 0.48713132 0.4867343  0.48678951 0.48682348
 0.48790779 0.48982275 0.49023353 0.48694513 0.48929876 0.4870473
 0.48460739 0.48593411 0.48757732 0.48673597]
5 final test pred: 
[0.45563181 0.46270043 0.45732432 0.45647003 0.46498057 0.46191242
 0.46369351 0.45736211 0.46678753 0.45787224 0.46442033 0.45832955
 0.46022274 0.46618669 0.46461172 0.45886664 0.46371942 0.46775588
 0.45714319 0.46675245 0.47239284 0.46380284]
1 final test pred: 
[0.48845463 0.49043067 0.48736209 0.48727314 0.48942512 0.48886404
 0.48927966 0.48761372 0.48603961 0.48708855 0.48594678 0.48667177
 0.48787671 0.48902916 0.4903371  0.4872741  0.48883084 0.48543706
 0.48378386 0.48373176 0.48583447 0.48596645]
7 final test pred: 
[0.45966477 0.4652897  0.46197463 0.46138345 0.46826013 0.46550056
 0.46703265 0.46197386 0.4714311  0.46292714 0.47017852 0.46356036
 0.46518202 0.46984999 0.46716002 0.46368365 0.46747797 0.47373863
 0.46498702 0.47570504 0.48107675 0.47082084]
6 final test pred: 
[0.45510254 0.46218061 0.4563682  0.455738   0.46403949 0.46097473
 0.4627635  0.45652134 0.4644965  0.45693718 0.46290767 0.45716282
 0.45971775 0.46512562 0.46382538 0.45785682 0.46275722 0.46583278
 0.4561303  0.4653939  0.47124626 0.46270026]


Test Set:
Possible result classes: [3, 2, 5, 1, 7, 6]
instance confidence[0] = [0.46045965560083024, 0.4869275005422551, 0.4556318134566354, 0.48845463297360364, 0.4596647654954128, 0.455102540150052]
prediction: 1
instance confidence[1] = [0.46662944739035045, 0.48939671008080643, 0.4627004305312736, 0.4904306745006435, 0.4652896958681615, 0.4621806118698789]
prediction: 1
instance confidence[2] = [0.46111829257536047, 0.4866558307830868, 0.45732432361038133, 0.48736209127153535, 0.4619746259855354, 0.4563682017055839]
prediction: 1
instance confidence[3] = [0.46051517427155725, 0.486385628850592, 0.45647003306832173, 0.487273139891469, 0.4613834548617364, 0.4557379964396093]
prediction: 1
instance confidence[4] = [0.4681106022159982, 0.4900513752740498, 0.46498057212643773, 0.48942512326676524, 0.46826012572661563, 0.46403948916611487]
prediction: 2
instance confidence[5] = [0.4653818363794434, 0.4887867924359904, 0.4619124222236216, 0.4888640398862724, 0.4655005581918894, 0.4609747319086219]
prediction: 1
instance confidence[6] = [0.4669868094091068, 0.4895402260171125, 0.46369350920928654, 0.48927966192078876, 0.4670326489626093, 0.4627634958686353]
prediction: 2
instance confidence[7] = [0.46134689012386426, 0.486840043531612, 0.4573621130677807, 0.48761372497385735, 0.4619738611222416, 0.45652133743053974]
prediction: 1
instance confidence[8] = [0.4666265557616258, 0.48713132015228006, 0.46678752756603786, 0.48603960503997984, 0.47143110075354216, 0.4644965033777649]
prediction: 2
instance confidence[9] = [0.4615402368164735, 0.4867343030241051, 0.45787223731401905, 0.4870885493623903, 0.4629271372125577, 0.45693718499473795]
prediction: 1
instance confidence[10] = [0.46549309513262277, 0.48678950734680587, 0.4644203324540922, 0.4859467844804039, 0.4701785243747656, 0.46290766511542514]
prediction: 2
instance confidence[11] = [0.46167996598493183, 0.48682347881954896, 0.4583295548408383, 0.48667177196666045, 0.46356036142559537, 0.4571628200898027]
prediction: 2
instance confidence[12] = [0.464026802888735, 0.48790779376168053, 0.4602227411798125, 0.4878767126862841, 0.4651820190280137, 0.4597177518805296]
prediction: 2
instance confidence[13] = [0.4687424958568801, 0.4898227514975919, 0.4661866909236806, 0.4890291588561624, 0.46984999175206515, 0.4651256198175311]
prediction: 2
instance confidence[14] = [0.46816250125152503, 0.4902335320171742, 0.46461172024060343, 0.4903371002020584, 0.4671600210080761, 0.46382538014179564]
prediction: 1
instance confidence[15] = [0.46227693004741627, 0.4869451273146807, 0.4588666380973534, 0.48727410247058034, 0.4636836542048699, 0.457856824081082]
prediction: 1
instance confidence[16] = [0.4668473574119968, 0.4892987576710238, 0.463719422040678, 0.4888308440882069, 0.46747796761221283, 0.46275722074388986]
prediction: 2
instance confidence[17] = [0.4675469025557671, 0.48704729910653755, 0.46775587559548926, 0.485437063961011, 0.47373863156756324, 0.46583278351066726]
prediction: 2
instance confidence[18] = [0.459564581846907, 0.48460739302980266, 0.4571431935926838, 0.4837838595528389, 0.46498701790830216, 0.4561303045633823]
prediction: 2
instance confidence[19] = [0.46680524933683337, 0.4859341115968639, 0.46675245157487677, 0.4837317590167282, 0.4757050404189319, 0.4653938957783985]
prediction: 2
instance confidence[20] = [0.4721998977311276, 0.4875773248878961, 0.47239284325776043, 0.4858344700887366, 0.48107675330529653, 0.4712462572577175]
prediction: 2
instance confidence[21] = [0.4656052036404806, 0.4867359686206722, 0.4638028391815236, 0.48596645255295345, 0.4708208442397328, 0.46270025759265065]
