options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
53         1.000000              0.777778         0.555556           0.333333                     0.111111    -0.333333         0.333333         1.000000 -0.555556      4
54         0.777778              0.555556         0.555556          -0.111111                     0.111111    -0.777778        -0.333333         1.000000 -0.333333      4
55         0.777778              1.000000         1.000000           1.000000                     1.000000     1.000000         1.000000         1.000000 -1.000000      4
56         1.000000              0.555556         1.000000          -1.000000                    -0.555556     1.000000        -0.111111        -1.000000 -1.000000      4
57         1.000000              1.000000         0.777778          -0.555556                     0.333333    -0.111111        -0.555556        -0.111111 -1.000000      4
58         1.000000             -0.111111         0.333333          -0.333333                    -0.333333     1.000000         0.555556         0.777778 -1.000000      4
59         1.000000             -0.777778        -0.777778          -1.000000                    -0.777778     0.111111        -1.000000        -1.000000 -0.777778      4
60        -0.111111              0.111111         0.333333           0.555556                     0.555556     1.000000        -0.555556         1.000000 -0.555556      4
61         1.000000              1.000000         1.000000          -0.777778                     1.000000     1.000000        -0.111111        -0.555556 -0.555556      4
62         1.000000             -0.555556        -0.555556           1.000000                    -0.777778     1.000000         0.333333        -0.555556 -0.555556      4
63        -0.111111              0.333333         1.000000           1.000000                    -0.111111     1.000000         1.000000         1.000000 -1.000000      4
64         1.000000              0.555556         0.555556          -0.777778                    -0.555556    -0.333333         0.555556         0.333333  0.555556      4
65         1.000000              1.000000         1.000000           0.333333                     0.777778     1.000000         0.333333         1.000000  1.000000      4
66         0.555556             -0.333333        -0.333333          -1.000000                    -0.777778     0.777778        -0.555556        -0.555556 -1.000000      4
67        -0.111111              1.000000         0.555556           1.000000                     0.555556     1.000000        -0.555556         0.111111 -0.555556      4
68        -0.333333              1.000000        -0.333333           0.333333                    -0.555556     1.000000         0.777778         1.000000 -1.000000      4

[69 rows x 10 columns]
group 1:
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses result
0          -0.777778             -1.000000        -1.000000          -0.777778                    -0.777778    -1.000000        -0.555556        -1.000000 -1.000000      2
1          -0.111111             -0.777778        -0.777778          -0.333333                    -0.777778    -0.333333        -1.000000        -1.000000 -1.000000      2
2           0.111111              0.777778         0.333333          -0.111111                    -0.111111     0.555556        -0.333333        -0.777778 -1.000000      2
3          -1.000000             -1.000000        -1.000000          -1.000000                    -0.777778    -0.333333        -1.000000        -1.000000 -1.000000      2
4          -0.111111             -1.000000        -1.000000          -1.000000                    -0.777778    -1.000000        -0.555556        -1.000000 -1.000000      2
5           0.111111              1.000000         1.000000           1.000000                    -0.333333     1.000000         0.333333         1.000000 -1.000000      4
6          -0.555556             -1.000000        -1.000000          -1.000000                    -0.777778    -1.000000        -0.777778        -1.000000 -1.000000      2
7          -0.111111             -0.777778        -1.000000          -1.000000                    -0.777778    -1.000000        -1.000000        -1.000000 -1.000000      2
