options: {'left_index': True, 'order_results': True, 'normalize_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
           RI        Na        Mg        Al        Si         K        Ca        Ba        Fe  result
18 -0.516242 -0.359398 -1.000000 -0.040498  0.453571 -0.687601 -0.118959 -1.000000 -1.000000      3
19 -0.428446 -0.254135  0.643653 -0.376947  0.000000 -0.816425 -0.481413 -1.000000 -1.000000      0
20 -0.412643 -0.293233  0.554566 -0.383178  0.089286 -0.806763 -0.431227 -1.000000 -1.000000      0
21 -0.228270 -0.236090 -1.000000 -0.084112  0.150000 -0.848631  0.094796 -1.000000 -1.000000      3
22 -0.527656 -0.633083 -1.000000 -0.439252  0.917857 -0.130435 -0.349442 -1.000000 -1.000000      5
23 -0.497805 -0.248120  0.576837 -0.258567  0.082143 -0.819646 -0.503717 -1.000000 -1.000000      1
24 -0.439860 -0.446617  0.545657 -0.320872  0.278571 -0.806763 -0.420074 -1.000000 -0.764706      0
25  0.053556 -0.184962  0.487751 -0.414330 -0.082143 -0.806763 -0.368030 -1.000000 -1.000000      5
26 -0.582968 -0.245113  0.487751 -0.264798  0.175000 -0.874396 -0.481413 -1.000000 -1.000000      1
27 -0.441615 -0.374436  0.590200 -0.339564  0.146429 -0.800322 -0.412639 -1.000000 -1.000000      0
28 -0.529412  0.097744 -1.000000  0.028037  0.357143 -1.000000 -0.433086 -0.003175 -1.000000      5
29 -0.412643 -0.413534  0.634744 -0.457944  0.178571 -0.803543 -0.392193 -1.000000 -1.000000      0
30 -0.479368 -0.100752  0.639198 -0.052960 -0.196429 -0.793881 -0.544610 -1.000000 -1.000000      1
31 -0.419666 -0.157895  0.518931 -0.233645 -0.203571 -0.813205 -0.375465 -1.000000 -1.000000      2
32 -0.398595 -0.103759  0.750557 -0.221184 -0.285714 -0.826087 -0.483271 -1.000000 -0.411765      1
33 -0.558385 -0.314286  0.559020 -0.258567  0.100000 -0.806763 -0.500000 -1.000000 -1.000000      1
34 -0.582968 -0.311278  0.594655 -0.239875  0.182143 -0.777778 -0.529740 -1.000000 -1.000000      1
35 -0.358209 -0.193985  0.732739 -0.352025 -0.082143 -0.835749 -0.470260 -1.000000 -1.000000      1
36  0.362599 -0.019549  0.648107 -0.738318 -0.371429 -0.993559 -0.184015 -1.000000 -0.607843      0
37 -0.364355 -0.362406  0.634744 -0.408100 -0.014286 -0.800322 -0.395911 -1.000000  0.372549      1
group 4:
          RI        Na        Mg        Al        Si         K        Ca        Ba        Fe result
0  -0.553995  0.043609 -1.000000  0.557632  0.303571 -0.987118 -0.328996 -0.746032 -0.647059      5
1  -0.402107 -0.166917  0.496659 -0.165109 -0.239286 -0.816425 -0.371747 -1.000000 -0.647059      2
2  -0.518876 -0.338346  0.576837 -0.171340  0.125000 -0.793881 -0.516729 -1.000000 -0.176471      1
3  -0.558385 -0.157895  0.581292 -0.221184  0.135714 -0.874396 -0.563197 -1.000000 -1.000000      0
4  -0.338016 -0.260150  0.501114 -0.445483  0.039286 -0.816425 -0.368030 -1.000000 -0.372549      0
5  -0.089552 -0.302256  0.625835 -0.638629 -0.103571 -0.938808 -0.178439 -1.000000 -0.333333      0
6  -0.365233  0.079699  0.452116  0.202492 -0.485714 -0.529791 -0.933086  0.034921 -1.000000      5
7  -0.296752  0.028571 -1.000000  0.121495  0.046429 -1.000000  0.013011 -1.000000 -1.000000      4
8  -0.023705  0.034586  0.697105 -0.694704 -0.450000 -1.000000 -0.208178 -1.000000 -1.000000      0
9  -0.584723 -0.281203  0.518931 -0.196262  0.232143 -0.977456 -0.449814 -1.000000 -0.254902      1
10 -0.357331 -0.287218  0.768374 -0.439252 -0.060714 -0.806763 -0.442379 -1.000000 -1.000000      1
11 -0.509219 -0.380451  0.567929 -0.221184  0.267857 -0.787440 -0.540892 -1.000000 -1.000000      1
12 -0.172081 -0.362406 -0.282851  0.171340 -0.153571 -0.755233 -0.206320 -0.847619  1.000000      3
13 -0.553995  0.025564 -1.000000  0.613707  0.000000 -0.974235 -0.302974 -0.326984 -1.000000      5
14 -0.335382 -0.338346  0.630290 -0.208723 -0.035714 -0.813205 -0.420074 -1.000000 -0.529412      1
15 -0.649693  0.239098 -1.000000  0.327103  0.396429 -1.000000 -0.449814 -0.644444 -1.000000      5
16 -0.438104 -0.317293  0.603563 -0.333333  0.135714 -0.816425 -0.447955 -1.000000 -0.568627      0
17  1.000000 -0.527820 -1.000000 -0.557632 -0.875000 -0.961353  1.000000 -1.000000 -0.058824      1
18 -0.462687  0.193985 -1.000000  0.277259  0.239286 -1.000000 -0.345725 -0.580952 -1.000000      5
19 -0.431080 -0.434586  0.599109 -0.364486  0.242857 -0.813205 -0.429368 -1.000000 -1.000000      0
20 -0.565408 -0.190977  0.514477 -0.420561  0.028571 -0.809984 -0.462825 -1.000000 -1.000000      2
21 -0.426690 -0.449624  0.567929 -0.289720  0.192857 -0.816425 -0.421933 -1.000000 -1.000000      0
22 -0.577700 -0.311278  0.585746 -0.221184  0.178571 -0.768116 -0.540892 -1.000000 -1.000000      1
23 -0.912204 -0.320301  0.545657 -0.482866  0.132143 -0.800322 -0.457249 -1.000000  0.215686      0
24  0.413521 -0.076692  0.403118 -0.769470 -0.728571 -0.974235  0.154275 -1.000000 -1.000000      1
25 -0.432836 -0.374436  0.576837 -0.414330  0.225000 -0.813205 -0.449814 -1.000000 -1.000000      0
26 -0.090430 -0.909774 -0.238307 -0.208723  0.296429 -0.813205  0.150558 -1.000000 -1.000000      3
27 -0.151888 -0.082707  0.015590 -0.289720 -0.221429 -0.842190 -0.178439 -1.000000 -0.333333      1
28 -0.387182 -0.187970  0.772829 -0.445483 -0.042857 -0.813205 -0.494424 -1.000000 -1.000000      1
29 -0.496049 -0.416541  0.282851 -0.115265  0.214286 -0.764895 -0.421933 -1.000000 -1.000000      1
30 -0.454785 -0.383459  0.612472 -0.376947  0.064286 -0.809984 -0.392193 -1.000000 -1.000000      0
31 -0.741879  0.058647  0.376392  0.115265 -0.117857 -0.645733 -0.693309 -1.000000 -1.000000      1
32 -0.302897 -0.049624  0.572383 -0.358255 -0.285714 -0.835749 -0.377323 -0.930159 -1.000000      0
33 -0.478490 -0.317293  0.545657 -0.065421  0.039286 -0.787440 -0.488848 -1.000000 -1.000000      1
34 -0.582968 -0.371429  0.567929  0.003115  0.089286 -0.777778 -0.527881 -1.000000 -1.000000      1
35 -0.565408 -0.218045  0.572383 -0.345794  0.021429 -0.819646 -0.460967 -1.000000 -1.000000      2
36 -0.438104 -0.404511  0.523385 -0.433022  0.210714 -0.809984 -0.403346 -1.000000 -1.000000      0
37 -0.352941  0.010526 -0.024499 -0.146417  0.021429 -1.000000 -0.276952 -1.000000 -1.000000      4
group 5:
          RI        Na        Mg        Al        Si         K        Ca        Ba        Fe result
0  -0.165935  0.091729 -1.000000  0.077882  0.289286 -1.000000 -0.440520  0.041270 -1.000000      5
1  -0.444249 -0.359398  0.585746 -0.389408  0.214286 -0.826087 -0.451673 -1.000000 -0.333333      0
2  -0.404741 -0.254135  0.550111 -0.302181  0.010714 -0.809984 -0.442379 -1.000000 -1.000000      0
3  -0.534680 -0.196992  0.554566 -0.233645  0.014286 -0.784219 -0.507435 -1.000000 -0.607843      1
4  -0.252853  0.215038  0.670379 -1.000000 -0.210714 -0.990338 -0.336431 -1.000000 -1.000000      0
5  -0.519754 -0.362406  0.563474 -0.283489  0.142857 -0.780998 -0.479554 -0.961905 -0.019608      1
6  -0.050922  0.091729  0.714922 -0.626168 -0.446429 -0.951691 -0.308550 -1.000000 -1.000000      0
7  -0.985953 -0.109774  0.425390 -0.052960  0.071429 -0.433172 -1.000000 -0.244444 -1.000000      5
8  -0.612818 -0.055639 -1.000000  0.401869  0.221429 -0.954911 -0.260223 -0.485714 -0.960784      5
9  -0.381036 -0.431579  0.229399 -0.663551  0.428571 -0.887279 -0.258364 -1.000000 -0.215686      1
10 -0.362599 -0.311278  0.612472 -0.520249 -0.096429 -0.793881 -0.312268 -1.000000 -0.411765      1
11 -0.417032 -0.124812  0.625835 -0.775701  0.139286 -0.980676 -0.349442 -1.000000 -1.000000      2
12 -0.317823 -0.178947  0.706013 -0.395639 -0.021429 -0.816425 -0.483271 -1.000000 -0.450980      1
13 -0.071993 -0.163910  0.719376 -0.632399 -0.292857 -0.925926 -0.236059 -1.000000 -0.568627      0
14 -0.523266  0.224060 -1.000000  0.059190  0.178571 -1.000000 -0.470260  0.085714 -1.000000      5
15 -0.572432  0.239098 -1.000000  0.302181  0.239286 -1.000000 -0.381041 -0.593651 -0.647059      5
16 -0.425812 -0.121805  0.630290 -0.489097  0.057143 -0.964573 -0.410781 -1.000000 -1.000000      2
17 -0.437226 -0.272180  0.608018 -0.526480  0.225000 -0.816425 -0.477695 -1.000000 -1.000000      0
18 -0.393327 -0.317293  0.692650 -0.507788  0.164286 -0.819646 -0.451673 -1.000000 -0.529412      1
19 -0.072871 -0.750376 -0.162584 -0.208723  0.089286 -0.848631  0.111524 -1.000000 -1.000000      3
20 -0.391572 -0.187970  0.278396 -0.439252  0.082143 -0.822866 -0.330855 -1.000000 -1.000000      0
21 -0.510097 -0.227068  0.621381 -0.227414 -0.028571 -0.790660 -0.516729 -1.000000  0.137255      1
22 -0.569798 -0.347368  0.532294 -0.277259  0.160714 -0.858293 -0.472119 -1.000000 -1.000000      1
23 -0.035996  0.046617  0.701559 -0.887850 -0.300000 -0.964573 -0.230483 -1.000000 -1.000000      0
24  0.316067 -0.106767 -1.000000 -0.333333 -0.489286 -0.938808  0.488848 -1.000000 -0.607843      1
25 -0.552239 -0.209023  0.594655 -0.252336  0.039286 -0.855072 -0.483271 -1.000000 -1.000000      1
26 -0.521510 -0.320301  0.416481 -0.414330  0.128571 -0.813205 -0.371747 -1.000000 -0.058824      1
27 -0.280948 -0.124812  0.576837 -0.713396  0.014286 -0.948470 -0.356877 -0.904762 -0.058824      2
28 -0.373134  0.121805 -0.002227 -0.171340 -0.082143 -1.000000 -0.288104 -1.000000 -1.000000      4
29 -0.546971 -0.215038  0.590200 -0.202492  0.092857 -0.803543 -0.542751 -1.000000 -1.000000      1
30 -0.089552 -0.302256  0.625835 -0.638629 -0.139286 -0.938808 -0.178439 -1.000000 -0.333333      0
31 -1.000000  1.000000 -1.000000 -0.968847  1.000000 -1.000000 -0.773234 -1.000000 -1.000000      4
32 -0.562774 -0.040602  0.567929 -0.401869  0.096429 -0.880837 -0.533457 -1.000000 -0.450980      1
33 -0.310799 -0.169925  0.550111 -0.339564 -0.235714 -0.822866 -0.336431 -1.000000 -1.000000      0
34 -0.185250 -0.203008 -1.000000 -0.308411 -0.128571 -0.893720  0.314126 -1.000000 -1.000000      3
35 -0.528534 -0.148872  0.590200 -0.264798 -0.057143 -0.793881 -0.529740 -1.000000 -1.000000      1
36 -0.243196 -0.073684  0.594655 -0.358255 -0.317857 -0.961353 -0.397770 -0.561905 -1.000000      0
37 -0.432836 -0.049624  0.603563 -0.333333  0.042857 -0.845411 -0.553903 -1.000000 -1.000000      0
softmax class probabilities: [0.6838385848434366, 0.41301520729987223, 0.12355511294391068, 0.010839711743436044, 0.018856702159817884, 0.009060782048561972]
softmax class probabilities: [0.6822574891210944, 0.4866965803637759, 0.13989214169896338, 0.02074741127510568, 0.033670846150347905, 0.007839514416551003]
softmax class probabilities: [0.4809433291098201, 0.36587055612188396, 0.09492850284929732, 0.02407116779190546, 0.02319074566555736, 0.020683243753648262]
softmax class probabilities: [0.4960443909630004, 0.3375039571492284, 0.09358408430213619, 0.017116318920034988, 0.02500135614955955, 0.020784121151675244]
softmax class probabilities: [0.3107909993670546, 0.6080444787731688, 0.11367453529324015, 0.04452874187310255, 0.03211896318947327, 0.026134424327502587]
softmax class probabilities: [0.4302011207693049, 0.5174590577182925, 0.11008807180778389, 0.03363247433359998, 0.027322110221824594, 0.01937248198170783]
softmax class probabilities: [0.3700013825598309, 0.5693215683746596, 0.1114488102210489, 0.03767966406946874, 0.029522479117415616, 0.021244875704843607]
softmax class probabilities: [0.4821227502779727, 0.3809466380045011, 0.10001922545583601, 0.02042739277409592, 0.02289056931162575, 0.020355429202632166]
softmax class probabilities: [0.15478931374332433, 0.21798930090809376, 0.03156426875805601, 0.2145709798068211, 0.057252576762323405, 0.06080875254346883]
softmax class probabilities: [0.3566627141669079, 0.3711026661413229, 0.08910034362976564, 0.02507701077440494, 0.024892427142446744, 0.032706231596001376]
softmax class probabilities: [0.12008066370883291, 0.20618992216825602, 0.04307779042487823, 0.09514949522480153, 0.06458067435817864, 0.11336760646312126]
softmax class probabilities: [0.2541865178523161, 0.4119854568465809, 0.07785723659813353, 0.03262104714104825, 0.022231301488963767, 0.04344642453236426]
softmax class probabilities: [0.2783969125308708, 0.4251123561494438, 0.10016805959543677, 0.019372504003870184, 0.03521364665759268, 0.04178381694992154]
softmax class probabilities: [0.25394227686548554, 0.5298669548330065, 0.09673007694990017, 0.05805547226197458, 0.03960548151238482, 0.03960138248129745]
softmax class probabilities: [0.4975748497960694, 0.6018573376813117, 0.13771183751628976, 0.0336021930987661, 0.030449944910462993, 0.012431634492966361]
softmax class probabilities: [0.3587484935688521, 0.3647769381028541, 0.08574109022728633, 0.028860022005875622, 0.026827597257210376, 0.029746798070328522]
softmax class probabilities: [0.2889047083198341, 0.5448209186240118, 0.10279449632253572, 0.04055517294774855, 0.031547946342696094, 0.03029218862279847]
softmax class probabilities: [0.05857126314515803, 0.17871170133564532, 0.029936320840996986, 0.19047367356723485, 0.08636961357776894, 0.20040377359987904]
softmax class probabilities: [0.08930396500668411, 0.17852722659374118, 0.042996816920939214, 0.036616228006971195, 0.05009082865636491, 0.20522656908582632]
softmax class probabilities: [0.01598991252267348, 0.10424999888662016, 0.02689502927524517, 0.11970933140007664, 0.11561705490573873, 0.7321173846978609]
softmax class probabilities: [0.024391411733583397, 0.08338871399937843, 0.037550707983794125, 0.12494518885880523, 0.13558766493452712, 0.8374745694068112]
softmax class probabilities: [0.10130490785347651, 0.19156995576289634, 0.05351626613952196, 0.053474020164646356, 0.053356506632631515, 0.27011579853321044]
preds: [0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5]
softmax class probabilities: [0.5016672689473594, 0.3986857909350835, 0.08905837540516973, 0.034059493047658713, 0.03550243266358492, 0.041166490143770634]
softmax class probabilities: [0.5101931565454967, 0.44228997962341116, 0.11876063750819298, 0.05649653872784615, 0.057419238431129074, 0.05096680345146554]
softmax class probabilities: [0.4083693987432842, 0.3654467532666657, 0.08414497930357295, 0.04425033508729801, 0.03967875643851138, 0.06198775899591016]
softmax class probabilities: [0.4148695894525396, 0.3575907654733672, 0.08167514815871878, 0.0395856986969084, 0.03875777063786089, 0.06012705910792948]
softmax class probabilities: [0.39056207165581025, 0.46453225090461153, 0.1203621362507855, 0.07323566833399597, 0.06329165457649512, 0.08259422467476858]
softmax class probabilities: [0.4163419592358899, 0.42928020658264565, 0.10599496326616671, 0.05949937093590396, 0.05226830895362695, 0.06834988609040646]
softmax class probabilities: [0.4068826394221262, 0.44985262830970923, 0.11404506314898048, 0.06655714189603652, 0.05814887195820801, 0.07428490694862118]
softmax class probabilities: [0.41891572766829516, 0.373523275818636, 0.08654196889190038, 0.04275796788452187, 0.03984583503986053, 0.06053118116416033]
softmax class probabilities: [0.227828031296909, 0.2757715081408237, 0.07575252259589621, 0.12075010596450576, 0.07057515488184425, 0.15821190361464466]
softmax class probabilities: [0.3750621299326809, 0.36229202006762734, 0.0843830385675613, 0.04589779125825846, 0.04141424490102764, 0.07358021002663545]
softmax class probabilities: [0.23518094730216255, 0.2781608015837864, 0.07929670778495157, 0.08858280670626494, 0.0668715036135773, 0.16622648528072678]
softmax class probabilities: [0.3392650427315257, 0.36684158366493247, 0.08210956504501851, 0.049521067384951684, 0.04104731129368225, 0.08278072118796304]
softmax class probabilities: [0.37025298898197995, 0.3924619023157619, 0.09734422795051625, 0.04903677054899321, 0.051019347436587856, 0.0840614796057055]
softmax class probabilities: [0.3532321867346675, 0.4302876070505254, 0.11698601527910622, 0.08314736950733541, 0.06945461286611643, 0.10366658507768811]
softmax class probabilities: [0.45973140715897426, 0.47555906536555465, 0.1268796882513933, 0.0678755733242228, 0.06177914068453039, 0.062566402448594]
softmax class probabilities: [0.3732716416038195, 0.3600908266040783, 0.08578634801502885, 0.05000597477219101, 0.043948751756418124, 0.07511935592781355]
softmax class probabilities: [0.37647778205485327, 0.43465583199440505, 0.11066846426014498, 0.06783559312379983, 0.05880764471388506, 0.08482078796466781]
softmax class probabilities: [0.1801801074691757, 0.2542709969580348, 0.07788937588978438, 0.12317820203864213, 0.08178529185200484, 0.23672863776633016]
softmax class probabilities: [0.2139771791862966, 0.25893913463759066, 0.06205732502338684, 0.04936934769273044, 0.04518796563111736, 0.15652701631514146]
softmax class probabilities: [0.12225876309114338, 0.20728526747950088, 0.0731537642099614, 0.1060015281816517, 0.08562598820452982, 0.4085901888608634]
softmax class probabilities: [0.14177385177375995, 0.20665692768584243, 0.09933262228345245, 0.1402837633928777, 0.11897318983187484, 0.5098763153502397]
softmax class probabilities: [0.2330061611198593, 0.27555232385376965, 0.08486049080186307, 0.07518241814858792, 0.06460817070496994, 0.20995751352219852]
preds: [0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 5, 5, 1]
softmax class probabilities: [0.43962295806224505, 0.3798110875802131, 0.10213474256095932, 0.05930708189583515, 0.05946559149946478, 0.07246177209373342]
softmax class probabilities: [0.45413639957387947, 0.41395010153458933, 0.13537776627477555, 0.0890376799758631, 0.08827475565827114, 0.09170055479628088]
softmax class probabilities: [0.3863655522947671, 0.3602753137925204, 0.1010274700626021, 0.06930483150549756, 0.06438722762697915, 0.09280010685343434]
softmax class probabilities: [0.38913544512029385, 0.35536172334558064, 0.0981554077598792, 0.06457446218492588, 0.06261938176388832, 0.0901593063978285]
softmax class probabilities: [0.3913632952873312, 0.4259116849197325, 0.141153317107202, 0.10527360347312836, 0.09654021076622694, 0.12223644923431636]
softmax class probabilities: [0.3999109826154796, 0.402488316386321, 0.12474766306570395, 0.08896119132296904, 0.08208239994621436, 0.1053060443414283]
softmax class probabilities: [0.3982176110627647, 0.4163355302966317, 0.13407476308881638, 0.09777608836401334, 0.09005127192791341, 0.1132965848680194]
softmax class probabilities: [0.39364963670042197, 0.3655228582301797, 0.1029518950761326, 0.06839706783242862, 0.06480498993662741, 0.09166673834154042]
softmax class probabilities: [0.27868480984301364, 0.3120083594264714, 0.10975986838134602, 0.13571702256913803, 0.10101975215825311, 0.18025748270645872]
softmax class probabilities: [0.3692557718045378, 0.3587042002473084, 0.10222228141468193, 0.07141565475019455, 0.06655910053959598, 0.10260060675952799]
softmax class probabilities: [0.28536137147000906, 0.31296795772017943, 0.10909448013228909, 0.11200682175334335, 0.0949122576046798, 0.17821705358410933]
softmax class probabilities: [0.3495881986899108, 0.36053702179503827, 0.10131872755838892, 0.07462657123840412, 0.06668072604121669, 0.10996236551728315]
softmax class probabilities: [0.37267212138180317, 0.37991143455584214, 0.11601800824286367, 0.07827701717703785, 0.07839278892901158, 0.11463957290017657]
softmax class probabilities: [0.36881287987052536, 0.4072365588410273, 0.14128093978449047, 0.1145151309315591, 0.10308966340965772, 0.14093279660416183]
softmax class probabilities: [0.43045261420425357, 0.43359652836389084, 0.14479162593184142, 0.10111040657353496, 0.09515168063305963, 0.10505286184001822]
softmax class probabilities: [0.36879017767889866, 0.3585321909053806, 0.104845788261919, 0.07608194719419027, 0.06994090369772833, 0.1056076677396246]
softmax class probabilities: [0.38067299248867115, 0.4071879993289921, 0.13176619760994152, 0.09858256157986542, 0.09038922802653396, 0.12162417146070567]
softmax class probabilities: [0.24873421222720082, 0.29964423431904763, 0.11364785923656007, 0.14016463948200295, 0.11119658903569281, 0.22792319796532143]
softmax class probabilities: [0.2651022139528587, 0.2927835862916604, 0.08425884138719725, 0.07189263920832423, 0.06702332243384196, 0.15367964997596106]
softmax class probabilities: [0.20290739718468082, 0.26732902692663113, 0.10843269984921905, 0.12801222395669348, 0.11195879091191972, 0.3113116122950221]
softmax class probabilities: [0.22444450216411022, 0.2749718982858364, 0.14158682562634442, 0.1663020367865142, 0.1495837439866335, 0.3871251526179224]
