options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
499         0.111111              0.111111         0.333333           1.000000                    -0.555556     1.000000         0.555556         1.000000 -0.777778       4
139         0.777778             -0.111111        -0.111111          -0.333333                    -0.333333    -0.111111        -0.333333        -0.555556 -0.555556       4
504        -0.333333              0.333333         0.555556          -0.555556                    -0.333333     1.000000         0.777778        -1.000000 -1.000000       4
243         1.000000             -0.333333        -0.333333           1.000000                    -0.777778     1.000000        -0.111111        -0.555556 -0.555556       4
367         1.000000              0.111111        -0.555556           0.111111                    -0.333333     1.000000         0.333333         0.555556 -0.333333       4
507         1.000000             -0.333333        -0.111111          -0.333333                    -0.555556    -0.111111         0.333333        -0.555556 -1.000000       4
508         0.333333             -0.111111         0.111111           1.000000                    -0.333333     1.000000        -0.111111        -0.555556 -1.000000       4
245         0.111111              1.000000         1.000000          -0.777778                     0.555556     1.000000         0.333333        -0.555556 -0.555556       4
246         0.777778              1.000000         1.000000          -1.000000                     1.000000     0.555556        -0.555556        -0.555556 -1.000000       4
247        -0.111111              0.111111         0.111111          -0.777778                    -0.333333     1.000000        -0.555556         0.111111 -1.000000       4
515         0.333333             -0.333333        -0.333333          -0.555556                    -0.333333     1.000000         0.111111         0.777778 -1.000000       4
130        -0.111111              1.000000         0.555556           1.000000                     0.555556     1.000000        -0.555556         0.111111 -0.555556       4
252         1.000000             -0.111111         0.555556           1.000000                    -0.555556     1.000000        -0.111111        -1.000000 -0.555556       4
126         0.555556             -0.555556        -0.111111          -0.333333                    -0.111111     1.000000        -1.000000         0.111111 -0.777778       4
500        -0.333333              1.000000        -0.333333           0.333333                    -0.555556     1.000000         0.777778         1.000000 -1.000000       4
682        -0.333333              0.555556         0.555556          -0.111111                    -0.333333    -0.111111         1.000000        -0.333333 -1.000000       4

[683 rows x 10 columns]
the tuning data set:
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses result
0         -0.111111             -1.000000        -1.000000          -1.000000                    -0.777778    -1.000000        -0.555556        -1.000000 -1.000000      0
1         -0.777778             -1.000000        -1.000000          -1.000000                    -0.777778    -1.000000        -1.000000        -1.000000 -1.000000      0
2         -0.555556             -1.000000        -1.000000          -1.000000                    -1.000000    -1.000000        -0.777778        -1.000000 -1.000000      0
3         -0.555556             -0.555556        -1.000000          -1.000000                    -0.777778    -1.000000        -1.000000        -1.000000 -1.000000      0
4         -1.000000             -1.000000        -1.000000          -0.555556                    -1.000000    -0.555556        -1.000000        -1.000000 -1.000000      0
5         -0.555556             -1.000000        -1.000000          -1.000000                    -0.777778    -1.000000        -1.000000        -1.000000 -1.000000      0
6         -0.555556             -0.555556        -0.777778           0.111111                    -0.555556    -0.555556        -0.555556        -0.111111 -1.000000      0
