There are 500 points in the set: 
[680427, 317350]
The points in the strip are: [[5520195, 526188], [5503573, 4168248], [5598994, 5007717], [5516009, 5525985], [5657190, 6268035], [5691932, 7518015], [5611912, 7581923]]
The minimum distance outside the strip is: 102408.16795549073
The minimum distance is 102408.16795549073 between [5691932, 7518015] and [5611912, 7581923]
The input points are: [[5701071, 2274841], [5702134, 9436169], [5714117, 6338243], [5746404, 2234259], [5765154, 3236077], [5782236, 4408766], [5796320, 8195666], [5806715, 9535541]]
left half of points: [[5701071, 2274841], [5702134, 9436169], [5714117, 6338243], [5746404, 2234259]]
right half of points: [[5765154, 3236077], [5782236, 4408766], [5796320, 8195666], [5806715, 9535541]]
The input points are: [[5701071, 2274841], [5702134, 9436169], [5714117, 6338243], [5746404, 2234259]]
left half of points: [[5701071, 2274841], [5702134, 9436169]]
right half of points: [[5714117, 6338243], [5746404, 2234259]]
The input points are: [[5701071, 2274841], [5702134, 9436169]]
Using brute force for following 2-3 points: [[5701071, 2274841], [5702134, 9436169]]
The minimum distance is 7161328.078893816 between [5701071, 2274841] and [5702134, 9436169]
The input points are: [[5714117, 6338243], [5746404, 2234259]]
Using brute force for following 2-3 points: [[5714117, 6338243], [5746404, 2234259]]
The minimum distance is 4104111.0027172756 between [5714117, 6338243] and [5746404, 2234259]
The points in the strip are: [[5746404, 2234259], [5701071, 2274841], [5714117, 6338243], [5702134, 9436169]]
The minimum distance outside the strip is: 4104111.0027172756
The minimum distance is 60843.89544564023 between [5746404, 2234259] and [5701071, 2274841]
The input points are: [[5765154, 3236077], [5782236, 4408766], [5796320, 8195666], [5806715, 9535541]]
left half of points: [[5765154, 3236077], [5782236, 4408766]]
right half of points: [[5796320, 8195666], [5806715, 9535541]]
The input points are: [[5765154, 3236077], [5782236, 4408766]]
Using brute force for following 2-3 points: [[5765154, 3236077], [5782236, 4408766]]
The minimum distance is 1172813.4060646647 between [5765154, 3236077] and [5782236, 4408766]
The input points are: [[5796320, 8195666], [5806715, 9535541]]
Using brute force for following 2-3 points: [[5796320, 8195666], [5806715, 9535541]]
The minimum distance is 1339915.3225670643 between [5796320, 8195666] and [5806715, 9535541]
The points in the strip are: [[5765154, 3236077], [5782236, 4408766], [5796320, 8195666], [5806715, 9535541]]
The minimum distance outside the strip is: 1172813.4060646647
The minimum distance is 1172813.4060646647 between [5765154, 3236077] and [5782236, 4408766]
The points in the strip are: [[5746404, 2234259], [5765154, 3236077], [5782236, 4408766], [5714117, 6338243], [5796320, 8195666], [5806715, 9535541]]
The minimum distance outside the strip is: 60843.89544564023
The minimum distance is 1001993.446896735 between [5746404, 2234259] and [5765154, 3236077]
The points in the strip are: [[5746404, 2234259], [5701071, 2274841], [5657190, 6268035], [5714117, 6338243], [5691932, 7518015], [5702134, 9436169]]
The minimum distance outside the strip is: 60843.89544564023
The minimum distance is 60843.89544564023 between [5746404, 2234259] and [5701071, 2274841]
The input points are: [[5813536, 7431360], [5826206, 1640879], [5837060, 3500857], [5843859, 7202431], [5847574, 1778334], [5857743, 2822318], [5866812, 7736967], [5891834, 2794561], [5897125, 7856836], [5924292, 4022863], [5958036, 2427306], [5972173, 2142334], [6000153, 7671388], [6053467, 5948386], [6102626, 2744322], [6153777, 2281105]]
left half of points: [[5813536, 7431360], [5826206, 1640879], [5837060, 3500857], [5843859, 7202431], [5847574, 1778334], [5857743, 2822318], [5866812, 7736967], [5891834, 2794561]]
right half of points: [[5897125, 7856836], [5924292, 4022863], [5958036, 2427306], [5972173, 2142334], [6000153, 7671388], [6053467, 5948386], [6102626, 2744322], [6153777, 2281105]]
The input points are: [[5813536, 7431360], [5826206, 1640879], [5837060, 3500857], [5843859, 7202431], [5847574, 1778334], [5857743, 2822318], [5866812, 7736967], [5891834, 2794561]]
left half of points: [[5813536, 7431360], [5826206, 1640879], [5837060, 3500857], [5843859, 7202431]]
right half of points: [[5847574, 1778334], [5857743, 2822318], [5866812, 7736967], [5891834, 2794561]]
The input points are: [[5813536, 7431360], [5826206, 1640879], [5837060, 3500857], [5843859, 7202431]]
left half of points: [[5813536, 7431360], [5826206, 1640879]]
right half of points: [[5837060, 3500857], [5843859, 7202431]]
The input points are: [[5813536, 7431360], [5826206, 1640879]]
Using brute force for following 2-3 points: [[5813536, 7431360], [5826206, 1640879]]
The minimum distance is 5790494.861431189 between [5813536, 7431360] and [5826206, 1640879]
The input points are: [[5837060, 3500857], [5843859, 7202431]]
Using brute force for following 2-3 points: [[5837060, 3500857], [5843859, 7202431]]
The minimum distance is 3701580.244149382 between [5837060, 3500857] and [5843859, 7202431]
The points in the strip are: [[5826206, 1640879], [5837060, 3500857], [5843859, 7202431], [5813536, 7431360]]
The minimum distance outside the strip is: 3701580.244149382
The minimum distance is 230928.49839290083 between [5843859, 7202431] and [5813536, 7431360]
The input points are: [[5847574, 1778334], [5857743, 2822318], [5866812, 7736967], [5891834, 2794561]]
left half of points: [[5847574, 1778334], [5857743, 2822318]]
right half of points: [[5866812, 7736967], [5891834, 2794561]]
The input points are: [[5847574, 1778334], [5857743, 2822318]]
Using brute force for following 2-3 points: [[5847574, 1778334], [5857743, 2822318]]
The minimum distance is 1044033.5247572273 between [5847574, 1778334] and [5857743, 2822318]
The input points are: [[5866812, 7736967], [5891834, 2794561]]
Using brute force for following 2-3 points: [[5866812, 7736967], [5891834, 2794561]]
The minimum distance is 4942469.339239243 between [5866812, 7736967] and [5891834, 2794561]
The points in the strip are: [[5847574, 1778334], [5891834, 2794561], [5857743, 2822318], [5866812, 7736967]]
The minimum distance outside the strip is: 1044033.5247572273
The minimum distance is 43961.88496868622 between [5891834, 2794561] and [5857743, 2822318]
The points in the strip are: [[5826206, 1640879], [5847574, 1778334], [5857743, 2822318], [5837060, 3500857], [5843859, 7202431], [5813536, 7431360], [5866812, 7736967]]
The minimum distance outside the strip is: 43961.88496868622
The minimum distance is 139105.96122740392 between [5826206, 1640879] and [5847574, 1778334]
The input points are: [[5897125, 7856836], [5924292, 4022863], [5958036, 2427306], [5972173, 2142334], [6000153, 7671388], [6053467, 5948386], [6102626, 2744322], [6153777, 2281105]]
left half of points: [[5897125, 7856836], [5924292, 4022863], [5958036, 2427306], [5972173, 2142334]]
right half of points: [[6000153, 7671388], [6053467, 5948386], [6102626, 2744322], [6153777, 2281105]]
The input points are: [[5897125, 7856836], [5924292, 4022863], [5958036, 2427306], [5972173, 2142334]]
left half of points: [[5897125, 7856836], [5924292, 4022863]]
right half of points: [[5958036, 2427306], [5972173, 2142334]]
The input points are: [[5897125, 7856836], [5924292, 4022863]]
Using brute force for following 2-3 points: [[5897125, 7856836], [5924292, 4022863]]
The minimum distance is 3834069.249585615 between [5897125, 7856836] and [5924292, 4022863]
The input points are: [[5958036, 2427306], [5972173, 2142334]]
Using brute force for following 2-3 points: [[5958036, 2427306], [5972173, 2142334]]
The minimum distance is 285322.4413764189 between [5958036, 2427306] and [5972173, 2142334]
The points in the strip are: [[5972173, 2142334], [5958036, 2427306], [5924292, 4022863], [5897125, 7856836]]
The minimum distance outside the strip is: 285322.4413764189
The minimum distance is 285322.4413764189 between [5972173, 2142334] and [5958036, 2427306]
The input points are: [[6000153, 7671388], [6053467, 5948386], [6102626, 2744322], [6153777, 2281105]]
left half of points: [[6000153, 7671388], [6053467, 5948386]]
right half of points: [[6102626, 2744322], [6153777, 2281105]]
The input points are: [[6000153, 7671388], [6053467, 5948386]]
Using brute force for following 2-3 points: [[6000153, 7671388], [6053467, 5948386]]
The minimum distance is 1723826.6370490973 between [6000153, 7671388] and [6053467, 5948386]
The input points are: [[6102626, 2744322], [6153777, 2281105]]
Using brute force for following 2-3 points: [[6102626, 2744322], [6153777, 2281105]]
The minimum distance is 466032.63178665936 between [6102626, 2744322] and [6153777, 2281105]
The points in the strip are: [[6153777, 2281105], [6102626, 2744322], [6053467, 5948386], [6000153, 7671388]]
The minimum distance outside the strip is: 466032.63178665936
The minimum distance is 466032.63178665936 between [6153777, 2281105] and [6102626, 2744322]
The points in the strip are: [[5972173, 2142334], [6153777, 2281105], [5958036, 2427306], [6102626, 2744322], [5924292, 4022863], [6053467, 5948386], [6000153, 7671388], [5897125, 7856836]]
The minimum distance outside the strip is: 285322.4413764189
The minimum distance is 212145.53845886083 between [6000153, 7671388] and [5897125, 7856836]
The points in the strip are: [[5891834, 2794561], [5857743, 2822318], [5924292, 4022863], [5866812, 7736967], [5897125, 7856836]]
The minimum distance outside the strip is: 43961.88496868622
The minimum distance is 43961.88496868622 between [5891834, 2794561] and [5857743, 2822318]
The points in the strip are: [[5826206, 1640879], [5847574, 1778334], [5837060, 3500857], [5782236, 4408766], [5843859, 7202431], [5813536, 7431360], [5796320, 8195666], [5806715, 9535541]]
The minimum distance outside the strip is: 43961.88496868622
The minimum distance is 139105.96122740392 between [5826206, 1640879] and [5847574, 1778334]
The points in the strip are: [[5520195, 526188], [5503573, 4168248], [5516009, 5525985]]
The minimum distance outside the strip is: 36156.67528963359
The minimum distance is 1357793.9516970166 between [5503573, 4168248] and [5516009, 5525985]
The input points are: [[6170318, 684705], [6227970, 9317476], [6274853, 7487305], [6319975, 5947477], [6332925, 3672456], [6341738, 3417257], [6378436, 6689660], [6381600, 6933639], [6394770, 149259], [6443423, 1839470], [6484349, 6557720], [6497563, 1037313], [6517416, 816100], [6525841, 7223421], [6548429, 2446741], [6567968, 3486045], [6581534, 9240902], [6582385, 5119883], [6603342, 4968687], [6609808, 6315580], [6614077, 8502063], [6619894, 4630355], [6628369, 7506393], [6637809, 4216303], [6670715, 1101856], [6675546, 2274164], [6699012, 8885258], [6702583, 5641286], [6704002, 7896380], [6731361, 900087], [6742301, 8693721], [6755154, 6708255], [6789727, 464382], [6806912, 732058], [6851993, 2356116], [6883118, 5389496], [6894359, 1909273], [6969486, 3024823], [6972015, 1488614], [6980248, 8489426], [6997071, 5787635], [6997520, 2867464], [7101292, 395180], [7115282, 4100742], [7148868, 9131015], [7161166, 5261622], [7182767, 4112179], [7186437, 8023204], [7203245, 3268994], [7265117, 5392336], [7268920, 3201776], [7271611, 6804269], [7282387, 2813736], [7298254, 7882032], [7313137, 2222455], [7316708, 5421555], [7320556, 169337], [7328826, 2754300], [7342712, 1741503], [7357471, 2161728], [7382175, 1852217], [7431603, 6764706], [7440236, 8529697]]
left half of points: [[6170318, 684705], [6227970, 9317476], [6274853, 7487305], [6319975, 5947477], [6332925, 3672456], [6341738, 3417257], [6378436, 6689660], [6381600, 6933639], [6394770, 149259], [6443423, 1839470], [6484349, 6557720], [6497563, 1037313], [6517416, 816100], [6525841, 7223421], [6548429, 2446741], [6567968, 3486045], [6581534, 9240902], [6582385, 5119883], [6603342, 4968687], [6609808, 6315580], [6614077, 8502063], [6619894, 4630355], [6628369, 7506393], [6637809, 4216303], [6670715, 1101856], [6675546, 2274164], [6699012, 8885258], [6702583, 5641286], [6704002, 7896380], [6731361, 900087], [6742301, 8693721]]
right half of points: [[6755154, 6708255], [6789727, 464382], [6806912, 732058], [6851993, 2356116], [6883118, 5389496], [6894359, 1909273], [6969486, 3024823], [6972015, 1488614], [6980248, 8489426], [6997071, 5787635], [6997520, 2867464], [7101292, 395180], [7115282, 4100742], [7148868, 9131015], [7161166, 5261622], [7182767, 4112179], [7186437, 8023204], [7203245, 3268994], [7265117, 5392336], [7268920, 3201776], [7271611, 6804269], [7282387, 2813736], [7298254, 7882032], [7313137, 2222455], [7316708, 5421555], [7320556, 169337], [7328826, 2754300], [7342712, 1741503], [7357471, 2161728], [7382175, 1852217], [7431603, 6764706], [7440236, 8529697]]
The input points are: [[6170318, 684705], [6227970, 9317476], [6274853, 7487305], [6319975, 5947477], [6332925, 3672456], [6341738, 3417257], [6378436, 6689660], [6381600, 6933639], [6394770, 149259], [6443423, 1839470], [6484349, 6557720], [6497563, 1037313], [6517416, 816100], [6525841, 7223421], [6548429, 2446741], [6567968, 3486045], [6581534, 9240902], [6582385, 5119883], [6603342, 4968687], [6609808, 6315580], [6614077, 8502063], [6619894, 4630355], [6628369, 7506393], [6637809, 4216303], [6670715, 1101856], [6675546, 2274164], [6699012, 8885258], [6702583, 5641286], [6704002, 7896380], [6731361, 900087], [6742301, 8693721]]
left half of points: [[6170318, 684705], [6227970, 9317476], [6274853, 7487305], [6319975, 5947477], [6332925, 3672456], [6341738, 3417257], [6378436, 6689660], [6381600, 6933639], [6394770, 149259], [6443423, 1839470], [6484349, 6557720], [6497563, 1037313], [6517416, 816100], [6525841, 7223421], [6548429, 2446741]]
right half of points: [[6567968, 3486045], [6581534, 9240902], [6582385, 5119883], [6603342, 4968687], [6609808, 6315580], [6614077, 8502063], [6619894, 4630355], [6628369, 7506393], [6637809, 4216303], [6670715, 1101856], [6675546, 2274164], [6699012, 8885258], [6702583, 5641286], [6704002, 7896380], [6731361, 900087], [6742301, 8693721]]
The input points are: [[6170318, 684705], [6227970, 9317476], [6274853, 7487305], [6319975, 5947477], [6332925, 3672456], [6341738, 3417257], [6378436, 6689660], [6381600, 6933639], [6394770, 149259], [6443423, 1839470], [6484349, 6557720], [6497563, 1037313], [6517416, 816100], [6525841, 7223421], [6548429, 2446741]]
left half of points: [[6170318, 684705], [6227970, 9317476], [6274853, 7487305], [6319975, 5947477], [6332925, 3672456], [6341738, 3417257], [6378436, 6689660]]
right half of points: [[6381600, 6933639], [6394770, 149259], [6443423, 1839470], [6484349, 6557720], [6497563, 1037313], [6517416, 816100], [6525841, 7223421], [6548429, 2446741]]
The input points are: [[6170318, 684705], [6227970, 9317476], [6274853, 7487305], [6319975, 5947477], [6332925, 3672456], [6341738, 3417257], [6378436, 6689660]]
left half of points: [[6170318, 684705], [6227970, 9317476], [6274853, 7487305]]
right half of points: [[6319975, 5947477], [6332925, 3672456], [6341738, 3417257], [6378436, 6689660]]
The input points are: [[6170318, 684705], [6227970, 9317476], [6274853, 7487305]]
Using brute force for following 2-3 points: [[6170318, 684705], [6227970, 9317476], [6274853, 7487305]]
The minimum distance is 1830771.3961415282 between [6227970, 9317476] and [6274853, 7487305]
The input points are: [[6319975, 5947477], [6332925, 3672456], [6341738, 3417257], [6378436, 6689660]]
